Timestamp,Symbol,Cmp,%ch5,Lch5,Sl,Target,5d_high,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Column26,Scan_Date,High,Lod price,%ch,Initial_atr1.5sl,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Lod dist%,Vars,Smavars,Market_cap,Low 2%,Low5,Rs,Is,Tps,Rs score,Max2,W rsi,Adr p - adr%,From52wh,3d range,5d
2026-05-22T07:04:08.219,YESBANK,21.57,,,22.25,20.21,,,15.86,19.43,,bank,banks - private sector,,-2.7,-0.13,0.02,-0.13,0.05,,,6.74,,3.4,3.06,,2026-05-22,22.34,20.93,-1.95,20.58,6.74,6.74,1.7,0.73,3.05,3.05,2.32,110.48,67683.3,2.49,1.46,2.52,87.35,31378443140,31378443140,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,PAYTM,1155.6,,,1116.61,1233.58,,,100.66,133.75,,i.t,miscellaneous,,-1.64,-0.17,-0.13,-0.19,-0.13,,,2.68,,3.77,4.96,,2026-05-22,1172.0,1141.4,0.18,1091.31,6.45,6.45,63.74,43.53,3.79,3.79,1.46,44.38,73963.68,2.57,1.38,1.55,32.62,640045681,640045681,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,MOTHERSON,137.0,,,127.29,156.42,,,24.12,35.13,,auto,auto ancillaries,,2.69,0.13,0.37,0.11,0.33,,,3.78,,3.58,6.19,,2026-05-22,138.4,133.36,3.65,129.89,6.86,6.86,16.19,4.91,3.42,3.42,3.3,281.65,144595.86,2.84,1.22,3.74,74.18,5425228487,10554442601,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,IFCI,61.02,,,61.92,59.23,,,305.1,91.07,,financials,finance - term-lending institutions,,-2.3,0.05,0.11,0.04,0.11,,,3.34,,3.95,0.61,,2026-05-22,62.78,60.75,-0.64,57.16,3.51,3.51,3.37,2.41,4.08,4.08,1.4,41.0,16440.71,2.85,2.05,1.48,11.2,739037235,2694314331,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,CRAFTSMAN,8543.0,,,8561.62,8505.75,,,41.19,48.61,,auto,auto ancillaries,,-0.94,0.16,0.2,0.17,0.2,,,1.53,,3.7,2.29,,2026-05-22,8650.0,8520.0,-0.37,8067.96,2.96,2.96,970.42,316.47,4.21,4.21,3.07,27.81,20379.82,4.05,2.95,3.46,7.27,12237570,23855583,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,SONACOMS,584.3,,,574.26,604.39,,,47.27,56.67,,auto,auto ancillaries,,-1.35,0.06,0.26,0.1,0.27,,,2.59,,3.28,3.14,,2026-05-22,596.05,581.0,-0.73,554.56,4.56,4.56,36.44,19.14,3.49,3.49,1.9,30.15,36334.51,4.17,4.17,2.03,17.24,447636235,621846890,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,HBLENGINE,784.3,,,776.24,800.43,,,24.66,27.3,,auto,auto ancillaries,,-6.63,-0.23,-0.11,-0.32,-0.13,,,3.02,,3.76,5.82,,2026-05-22,797.25,773.9,2.17,739.23,7.55,7.55,46.7,29.51,3.6,3.6,1.58,93.67,21740.4,4.29,3.57,1.68,35.24,113342637,277194946,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,JBMA,642.55,,,632.46,662.73,,,51.16,69.39,,auto,auto ancillaries,,-3.53,-0.05,0.01,-0.07,0.01,,,1.86,,4.36,4.82,,2026-05-22,652.0,640.1,-0.16,601.15,6.36,6.36,49.49,28.01,4.17,4.17,1.77,10.91,15195.94,4.73,2.49,1.91,8.75,76785978,236494264,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,GPIL,297.75,,,285.47,322.31,,,16.32,22.83,,metals & mining,steel - medium / small,,1.77,0.07,0.16,0.06,0.19,,,4.29,,4.28,5.36,,2026-05-22,308.4,295.7,-2.65,280.38,5.8,5.8,15.29,12.73,3.79,3.79,1.2,142.62,19989.89,4.82,4.69,1.27,16.1,246109115,671364910,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,NAM-INDIA,1078.8,,,1082.24,1071.92,,,44.65,44.88,,financials,finance & investments,,-1.23,0.13,0.28,0.17,0.31,,,4.74,,3.74,1.7,,2026-05-22,1125.0,1074.1,-2.19,1017.9,5.63,5.63,123.46,40.3,3.8,3.8,3.06,80.31,68839.95,5.43,4.05,3.46,11.66,179087901,638115996,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,SAIL,196.53,,,192.75,204.1,,,11.07,24.08,,metals & mining,steel - large,,1.89,0.29,0.47,0.31,0.49,,,3.3,,3.91,2.76,,2026-05-22,202.0,195.55,-1.26,186.03,3.96,3.96,26.45,7.69,3.67,3.67,3.44,80.61,81177.21,6.29,6.24,3.97,12.74,1445810739,4130525289,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,ATGL,638.1,,,608.84,696.63,,,104.26,107.06,,energy,miscellaneous,,-2.56,-0.04,0.03,-0.09,-0.01,,,6.58,,4.49,6.16,,2026-05-22,654.7,614.3,4.5,595.81,8.92,8.92,57.58,28.63,4.21,4.21,2.01,162.35,70178.88,6.75,4.67,2.21,83.13,277146603,1099810083,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,SCI,327.25,,,334.67,312.4,,,9.41,11.27,,transportation,shipping,,-2.53,0.21,0.43,0.17,0.43,,,2.64,,5.51,0.8,,2026-05-22,334.6,326.0,0.03,301.8,3.06,3.06,51.6,18.02,5.51,5.51,2.86,30.76,15243.27,6.9,5.82,3.4,6.94,168856033,465799010,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,SHAILY,2752.5,,,2788.01,2681.49,,,78.73,74.45,,plastic products,plastics products,,-14.55,-0.02,0.21,-0.08,0.2,,,4.88,,6.42,15.85,,2026-05-22,2795.0,2665.0,0.68,2520.15,17.63,17.63,480.67,176.72,7.13,7.13,2.72,49.96,12649.14,7.38,6.24,3.3,49.51,26012493,45955093,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,NLCINDIA,350.5,,,343.56,364.38,,,13.2,15.15,,power & utilities,power generation and supply,,4.79,0.28,0.46,0.27,0.48,,,4.36,,5.23,0.53,,2026-05-22,363.85,348.65,-1.17,326.36,4.36,4.36,56.87,18.32,4.89,4.89,3.1,57.81,48601.61,7.66,6.79,3.71,10.1,385480047,1386636609,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,SYRMA,1024.65,,,1031.76,1010.42,,,48.42,60.81,,consumer discretionary,electronics - components,,-8.42,0.08,0.25,0.05,0.23,,,3.06,,4.88,7.02,,2026-05-22,1039.85,1009.0,2.06,954.07,8.3,8.3,122.88,50.03,4.75,4.75,2.46,104.47,19758.38,7.92,6.35,2.79,31.28,111298962,192830485,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,SAMMAANCAP,154.26,,,138.05,186.68,,,9.99,8.94,,financials,finance - housing,,-2.77,-0.11,0.08,-0.29,-0.01,,,7.16,,4.51,14.48,,2026-05-21,158.6,148.0,8.79,145.5,17.7,17.7,8.94,6.95,3.6,3.6,1.29,647.17,16472.68,0.58,-0.07,1.36,90.01,1161683871,1161683871,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,ABCAPITAL,349.4,,,349.39,349.42,,,20.27,24.52,,financials,finance & investments,,-2.25,-0.03,0.21,-0.03,0.22,,,4.28,,3.38,1.93,,2026-05-21,363.0,348.1,-1.05,331.52,5.89,5.89,15.65,11.82,3.25,3.25,1.32,91.67,92498.29,1.98,1.97,1.39,11.0,824806142,2619606094,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,YESBANK,21.57,,,22.25,20.21,,,15.86,19.82,,bank,banks - private sector,,-2.7,-0.13,0.02,-0.13,0.05,,,6.74,,3.4,3.06,,2026-05-21,22.34,20.93,-1.95,20.58,6.74,6.74,1.7,0.73,3.05,3.05,2.32,110.48,69032.57,2.49,1.46,2.52,87.35,31378443140,31378443140,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,PAYTM,1155.6,,,1116.61,1233.58,,,100.66,133.51,,i.t,miscellaneous,,-1.64,-0.17,-0.13,-0.19,-0.13,,,2.68,,3.77,4.96,,2026-05-21,1172.0,1141.4,0.18,1091.31,6.45,6.45,63.74,43.53,3.79,3.79,1.46,44.38,73829.27,2.57,1.38,1.55,32.62,640045681,640045681,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,MOTHERSON,137.0,,,127.29,156.42,,,24.12,33.89,,auto,auto ancillaries,,2.69,0.13,0.37,0.11,0.33,,,3.78,,3.58,6.19,,2026-05-21,138.4,133.36,3.65,129.89,6.86,6.86,16.19,4.91,3.42,3.42,3.3,281.65,139498.07,2.84,1.22,3.74,74.18,5425228487,10554442601,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,IFCI,61.02,,,61.92,59.23,,,305.1,91.66,,financials,finance - term-lending institutions,,-2.3,0.05,0.11,0.04,0.11,,,3.34,,3.95,0.61,,2026-05-21,62.78,60.75,-0.64,57.16,3.51,3.51,3.37,2.41,4.08,4.08,1.4,41.0,16545.78,2.85,2.05,1.48,11.2,739037235,2694314331,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,CRAFTSMAN,8543.0,,,8561.62,8505.75,,,41.19,48.79,,auto,auto ancillaries,,-0.94,0.16,0.2,0.17,0.2,,,1.53,,3.7,2.29,,2026-05-21,8650.0,8520.0,-0.37,8067.96,2.96,2.96,970.42,316.47,4.21,4.21,3.07,27.81,20456.16,4.05,2.95,3.46,7.27,12237570,23855583,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,SONACOMS,584.3,,,574.26,604.39,,,47.27,57.09,,auto,auto ancillaries,,-1.35,0.06,0.26,0.1,0.27,,,2.59,,3.28,3.14,,2026-05-21,596.05,581.0,-0.73,554.56,4.56,4.56,36.44,19.14,3.49,3.49,1.9,30.15,36601.91,4.17,4.17,2.03,17.24,447636235,621846890,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,HBLENGINE,784.3,,,776.24,800.43,,,24.66,26.72,,auto,auto ancillaries,,-6.63,-0.23,-0.11,-0.32,-0.13,,,3.02,,3.76,5.82,,2026-05-21,797.25,773.9,2.17,739.23,7.55,7.55,46.7,29.51,3.6,3.6,1.58,93.67,21278.87,4.29,3.57,1.68,35.24,113342637,277194946,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,JBMA,642.55,,,632.46,662.73,,,51.16,69.5,,auto,auto ancillaries,,-3.53,-0.05,0.01,-0.07,0.01,,,1.86,,4.36,4.82,,2026-05-21,652.0,640.1,-0.16,601.15,6.36,6.36,49.49,28.01,4.17,4.17,1.77,10.91,15220.77,4.73,2.49,1.91,8.75,76785978,236494264,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,GPIL,297.75,,,285.47,322.31,,,16.32,23.45,,metals & mining,steel - medium / small,,1.77,0.07,0.16,0.06,0.19,,,4.29,,4.28,5.36,,2026-05-21,308.4,295.7,-2.65,280.38,5.8,5.8,15.29,12.73,3.79,3.79,1.2,142.62,20533.7,4.82,4.69,1.27,16.1,246109115,671364910,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,NAM-INDIA,1078.8,,,1082.24,1071.92,,,44.65,45.88,,financials,finance & investments,,-1.23,0.13,0.28,0.17,0.31,,,4.74,,3.74,1.7,,2026-05-21,1125.0,1074.1,-2.19,1017.9,5.63,5.63,123.46,40.3,3.8,3.8,3.06,80.31,70384.19,5.43,4.05,3.46,11.66,179087901,638115996,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,SAIL,196.53,,,192.75,204.1,,,11.07,24.39,,metals & mining,steel - large,,1.89,0.29,0.47,0.31,0.49,,,3.3,,3.91,2.76,,2026-05-21,202.0,195.55,-1.26,186.03,3.96,3.96,26.45,7.69,3.67,3.67,3.44,80.61,82213.98,6.29,6.24,3.97,12.74,1445810739,4130525289,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,ATGL,638.1,,,608.84,696.63,,,104.26,102.45,,energy,miscellaneous,,-2.56,-0.04,0.03,-0.09,-0.01,,,6.58,,4.49,6.16,,2026-05-21,654.7,614.3,4.5,595.81,8.92,8.92,57.58,28.63,4.21,4.21,2.01,162.35,67154.4,6.75,4.67,2.21,83.13,277146603,1099810083,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,SCI,327.25,,,334.67,312.4,,,9.41,11.27,,transportation,shipping,,-2.53,0.21,0.43,0.17,0.43,,,2.64,,5.51,0.8,,2026-05-21,334.6,326.0,0.03,301.8,3.06,3.06,51.6,18.02,5.51,5.51,2.86,30.76,15238.61,6.9,5.82,3.4,6.94,168856033,465799010,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,SHAILY,2752.5,,,2788.01,2681.49,,,78.73,73.95,,plastic products,plastics products,,-14.55,-0.02,0.21,-0.08,0.2,,,4.88,,6.42,15.85,,2026-05-21,2795.0,2665.0,0.68,2520.15,17.63,17.63,480.67,176.72,7.13,7.13,2.72,49.96,12563.2,7.38,6.24,3.3,49.51,26012493,45955093,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,NLCINDIA,350.5,,,343.56,364.38,,,13.2,15.33,,power & utilities,power generation and supply,,4.79,0.28,0.46,0.27,0.48,,,4.36,,5.23,0.53,,2026-05-21,363.85,348.65,-1.17,326.36,4.36,4.36,56.87,18.32,4.89,4.89,3.1,57.81,49177.07,7.66,6.79,3.71,10.1,385480047,1386636609,,,,,,,,,,,,,,,,
2026-05-21T22:41:39.209,SYRMA,1024.65,,,1031.76,1010.42,,,48.42,59.58,,consumer discretionary,electronics - components,,-8.42,0.08,0.25,0.05,0.23,,,3.06,,4.88,7.02,,2026-05-21,1039.85,1009.0,2.06,954.07,8.3,8.3,122.88,50.03,4.75,4.75,2.46,104.47,19360.18,7.92,6.35,2.79,31.28,111298962,192830485,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,IDEA,10.0,,,9.38,11.23,,,-5.1,-3.67,,telecom-service,telecommunications - service provider,,3.87,-0.08,0.49,-0.08,0.44,,,4.96,,3.0,6.72,,2026-04-28,10.15,9.67,3.2,9.49,6.17,6.17,0.15,0.3,3.19,3.19,0.51,140.79,104984.4,-0.46,-1.42,0.52,109.86,80561956458,108343035001,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,HINDCOPPER,557.5,,,551.96,568.58,,,86.03,81.78,,metals & mining,mining / minerals / metals,,0.41,0.47,1.26,0.49,1.27,,,2.14,,3.33,3.73,,2026-04-28,568.45,556.55,-0.33,523.11,4.11,4.11,21.02,18.57,3.83,3.83,1.13,36.68,54090.49,1.03,0.97,1.18,5.12,327410647,967024020,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,ABCAPITAL,339.3,,,343.35,331.21,,,23.43,25.54,,financials,finance & investments,,-0.26,0.01,0.21,0.02,0.22,,,2.6,,3.14,0.41,,2026-04-28,346.7,337.9,-0.95,321.84,2.6,2.6,8.66,10.64,3.2,3.2,0.81,50.4,89734.61,1.04,0.77,0.84,13.15,824806142,2619606094,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,PAYTM,1131.6,,,1150.96,1092.87,,,80.37,-419.28,,i.t,miscellaneous,,-7.61,-0.2,0.03,-0.2,0.03,,,2.45,,3.44,7.66,,2026-04-28,1148.0,1120.5,-0.04,1070.07,9.22,9.22,42.49,38.95,3.64,3.64,1.09,69.64,72456.37,1.44,-0.13,1.13,28.5,640045681,640045681,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,HBLENGINE,801.15,,,799.18,805.08,,,25.19,28.18,,auto,auto ancillaries,,3.03,-0.26,0.29,-0.21,0.31,,,2.56,,3.54,1.73,,2026-04-28,816.9,796.5,-1.04,755.86,2.56,2.56,89.79,28.39,4.06,4.06,3.16,43.95,22441.7,2.64,1.36,3.56,16.38,113342637,277194946,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,AUBANK,1025.8,,,1028.1,1021.2,,,23.04,29.47,,bank,banks - private sector,,2.71,0.09,0.34,0.11,0.37,,,3.77,,3.13,0.15,,2026-04-28,1062.9,1024.3,-1.65,977.31,3.77,3.77,68.22,32.09,3.21,3.21,2.13,156.18,78044.26,3.08,2.02,2.28,4.67,577968709,748267121,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,OIL,497.55,,,461.59,569.47,,,16.92,13.29,,energy,oil drilling / allied services,,2.38,0.09,0.11,0.04,0.07,,,4.75,,2.78,5.86,,2026-04-28,501.0,478.3,4.48,474.89,6.47,6.47,24.11,13.83,3.05,3.05,1.74,142.18,77459.06,3.97,3.18,1.83,139.18,705042801,1626607791,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,NAVINFLUOR,6625.0,,,6230.15,7414.7,,,45.78,60.9,,chemicals,chemicals,,5.2,0.21,0.33,0.19,0.32,,,1.64,,2.98,5.8,,2026-04-28,6675.0,6567.5,0.71,6298.92,3.69,3.69,344.65,197.45,3.42,3.42,1.75,108.28,33713.87,4.0,3.31,1.84,29.12,37356850,51248574,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,SHAILY,2488.8,,,1942.26,3581.88,,,76.53,70.32,,plastic products,plastics products,,28.0,-0.1,0.5,-0.1,0.47,,,5.77,,6.61,15.91,,2026-04-28,2523.6,2386.0,2.73,2274.33,7.66,7.66,427.74,164.57,6.85,6.85,2.6,81.44,11133.08,4.52,3.27,3.14,62.46,26012493,45955093,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,ZYDUSWELL,489.35,,,505.64,456.76,,,-97.87,11.15,,fmcg,food - processing - indian,,-5.92,-0.08,0.22,-0.07,0.23,,,2.37,,4.52,2.57,,2026-04-28,495.0,483.55,-0.69,454.73,3.75,3.75,53.11,22.11,5.51,5.51,2.4,7.25,15677.2,4.56,4.51,2.69,26.23,96606235,318157280,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,GRAPHITE,735.5,,,708.73,789.05,,,52.54,43.67,,industrials,electrodes - graphites,,5.85,0.2,0.36,0.21,0.36,,,3.31,,4.01,2.57,,2026-04-28,757.0,732.75,-0.04,689.68,3.98,3.98,72.38,29.46,4.6,4.6,2.46,63.59,14375.74,4.68,4.29,2.73,9.34,67715949,195375594,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,DRREDDY,1359.7,,,1227.85,1623.4,,,23.39,19.96,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,9.44,-0.03,0.09,-0.05,0.07,,,3.05,,3.2,5.16,,2026-04-28,1367.9,1327.4,1.89,1301.8,4.5,4.5,86.7,43.53,3.13,3.13,1.99,95.52,111384.97,5.23,3.85,2.13,74.2,612351330,834656970,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,GMDCLTD,712.0,,,688.96,758.08,,,42.58,22.46,,metals & mining,mining / minerals / metals,,-0.47,0.14,0.71,0.09,0.68,,,7.95,,5.24,8.87,,2026-04-28,753.25,697.8,1.93,662.56,11.92,11.92,119.87,37.28,5.14,5.14,3.22,232.1,22213.89,5.92,4.88,3.87,38.09,82680000,318000000,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,AGIIL,358.3,,,365.85,343.21,,,41.86,14.0,,realty,construction,,-0.88,0.25,0.63,0.25,0.65,,,5.22,,6.15,1.4,,2026-04-28,377.0,358.3,-0.79,326.13,5.29,5.29,47.15,22.03,7.21,7.21,2.14,45.08,4514.28,8.08,6.14,2.46,0.0,35883288,124997388,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,ENRIN,3231.6,,,3088.42,3517.96,,,91.91,96.21,,power & utilities,power generation and supply,,6.67,-0.06,0.01,-0.07,0.0,,,2.64,,3.46,2.92,,2026-04-28,3284.0,3199.5,1.23,3067.61,3.54,3.54,373.23,111.81,3.62,3.62,3.34,127.6,113687.91,8.23,7.41,3.77,28.71,89030592,356120505,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,TIINDIA,2996.6,,,2909.03,3171.74,,,87.42,96.87,,industrials,steel - large,,4.27,-0.12,0.0,-0.13,0.0,,,2.83,,3.79,3.43,,2026-04-28,3034.0,2950.6,0.07,2833.79,2.85,2.85,340.45,113.43,3.75,3.75,3.0,49.03,57957.47,8.5,7.56,3.39,40.55,108303602,193552869,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,NATCOPHARM,1092.2,,,1096.34,1083.92,,,32.28,12.54,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.84,0.22,0.16,0.21,0.16,,,2.82,,3.31,2.6,,2026-04-28,1116.8,1086.2,0.21,1035.56,2.84,2.84,98.89,36.17,3.65,3.65,2.73,25.99,19521.18,8.83,8.74,3.01,16.59,90479744,179109870,,,,,,,,,,,,,,,,
2026-04-28T15:09:12.014,GLENMARK,2405.0,,,2242.4,2730.2,,,42.07,61.61,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,4.04,0.22,0.15,0.17,0.11,,,4.3,,3.04,5.33,,2026-04-28,2427.4,2327.3,3.44,2298.66,5.96,5.96,255.66,73.03,3.29,3.29,3.5,224.75,65614.51,9.67,6.84,3.92,106.39,150548127,282200809,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,PAYTM,1111.05,,,1144.37,1044.42,,,78.91,-424.94,,i.t,miscellaneous,,1.22,-0.21,0.01,-0.18,0.04,,,6.33,,3.66,5.7,,2026-04-27,1117.65,1051.1,-3.16,1048.31,6.33,6.33,21.77,40.66,3.54,3.54,0.54,380.33,73435.64,0.29,-0.2,0.55,147.45,640045681,640045681,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,MANAPPURAM,289.5,,,275.88,316.73,,,25.66,63.46,,financials,finance & investments,,6.42,-0.05,0.07,-0.06,0.07,,,1.61,,3.09,1.53,,2026-04-27,292.95,288.3,0.04,275.23,2.74,2.74,13.53,8.96,3.13,3.13,1.51,11.05,27184.39,1.0,-0.04,1.58,13.39,640935088,939336102,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,ABCAPITAL,341.4,,,341.51,341.17,,,23.58,25.4,,financials,finance & investments,,0.95,0.03,0.19,0.01,0.19,,,2.38,,3.1,0.81,,2026-04-27,348.95,340.85,0.24,323.91,3.04,3.04,10.5,10.57,3.26,3.26,0.99,9.58,89223.78,1.02,0.77,1.02,5.2,824806142,2619606094,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,LTF,292.27,,,285.4,306.02,,,22.69,24.33,,financials,finance & investments,,3.28,0.01,0.41,-0.01,0.4,,,3.52,,3.17,1.79,,2026-04-27,300.83,290.6,0.77,277.46,4.74,4.74,16.01,9.25,3.25,3.25,1.73,77.96,72639.72,1.54,1.02,1.83,18.05,851855891,2504386016,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,BOSCHLTD,37325.0,,,38317.98,35339.05,,,51.67,39.25,,auto,auto ancillaries,,-3.58,-0.11,-0.07,-0.14,-0.08,,,1.96,,2.64,2.84,,2026-04-27,37450.0,36730.0,1.73,35741.91,3.18,3.18,3170.1,983.76,3.3,3.3,3.22,24.43,108212.17,2.13,0.59,3.52,60.48,8688416,29493640,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,HBLENGINE,811.4,,,789.77,854.67,,,25.52,27.79,,auto,auto ancillaries,,2.84,-0.2,0.32,-0.21,0.3,,,2.32,,3.65,3.03,,2026-04-27,820.6,802.0,1.63,765.23,4.2,4.2,100.42,29.6,4.04,4.04,3.39,26.98,22129.86,2.89,1.2,3.87,31.76,113342637,277194946,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,AUBANK,1038.0,,,1016.36,1081.28,,,29.03,34.34,,bank,banks - private sector,,6.45,0.11,0.35,0.12,0.39,,,2.28,,2.89,0.26,,2026-04-27,1059.9,1036.25,-2.59,990.79,2.28,2.28,81.01,29.98,3.2,3.2,2.7,14.91,79739.09,2.98,1.93,2.93,5.84,577968709,748267121,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,SHAILY,2354.5,,,1874.97,3313.55,,,72.4,72.66,,plastic products,plastics products,,18.92,-0.12,0.44,-0.06,0.53,,,5.42,,7.13,22.5,,2026-04-27,2477.4,2350.0,-5.94,2140.06,15.38,15.38,300.35,167.95,6.94,6.94,1.79,67.77,11503.02,3.28,3.23,2.05,2.68,26012493,45955093,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,TATAINVEST,714.4,,,710.1,723.0,,,141.75,20.35,,financials,finance & investments,,1.12,-0.22,0.0,-0.22,-0.01,,,1.85,,3.91,2.64,,2026-04-27,718.5,705.45,1.46,672.51,3.23,3.23,68.7,27.93,4.4,4.4,2.46,11.63,35626.68,3.67,2.84,2.72,32.04,134663490,505952960,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,ZYDUSWELL,482.9,,,506.35,435.99,,,-96.58,11.11,,fmcg,food - processing - indian,,-4.99,-0.08,0.21,-0.09,0.23,,,2.23,,4.77,1.22,,2026-04-27,487.75,477.1,-1.62,447.7,2.23,2.23,48.31,23.01,5.78,5.78,2.1,7.47,15616.75,4.55,4.5,2.33,25.2,96606235,318157280,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,FORTIS,948.05,,,892.08,1059.98,,,92.22,73.06,,healthcare,healthcare,,6.36,-0.16,0.04,-0.19,0.02,,,1.5,,2.59,3.8,,2026-04-27,949.05,935.0,2.02,908.59,3.14,3.14,70.92,24.58,3.06,3.06,2.89,24.72,70158.26,4.64,3.09,3.12,53.1,519662253,754958148,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,GRAPHITE,742.9,,,699.3,830.1,,,53.06,42.93,,industrials,electrodes - graphites,,6.2,0.23,0.35,0.19,0.32,,,3.02,,4.07,3.61,,2026-04-27,750.0,728.0,2.7,696.51,4.6,4.6,80.98,30.26,4.67,4.67,2.68,35.09,14133.47,5.62,4.28,3.0,49.23,67715949,195375594,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,MCX,2802.8,,,2804.36,2799.68,,,8.91,15.02,,financials,miscellaneous,,-0.28,0.43,0.72,0.36,0.7,,,1.34,,2.84,1.7,,2026-04-27,2811.1,2773.8,1.52,2664.35,2.0,2.0,260.48,79.5,3.1,3.1,3.28,13.56,70400.7,6.03,5.77,3.61,36.48,254991845,254991845,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,JSWENERGY,558.95,,,533.94,608.96,,,57.98,41.76,,power & utilities,power generation and supply,,3.51,-0.03,0.01,-0.07,-0.01,,,2.94,,3.36,3.83,,2026-04-27,561.05,545.0,2.57,531.37,4.22,4.22,58.3,18.76,3.46,3.46,3.11,39.49,95763.64,6.29,5.18,3.47,74.38,537472638,1757292260,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,NETWEB,3949.6,,,3730.9,4387.0,,,76.31,121.65,,i.t,computers - hardware,,4.86,-0.02,0.78,-0.07,0.73,,,3.86,,4.79,5.04,,2026-04-27,4029.8,3880.0,3.26,3686.84,7.18,7.18,545.65,189.23,4.24,4.24,2.88,35.88,21778.67,7.81,5.49,3.35,36.78,18799145,56940687,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,GLENMARK,2316.7,,,2219.98,2510.13,,,40.53,60.93,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,4.53,0.17,0.09,0.14,0.08,,,2.0,,2.94,4.73,,2026-04-27,2339.9,2294.0,0.75,2213.48,2.48,2.48,176.47,68.12,3.25,3.25,2.59,26.74,64892.08,7.89,6.72,2.8,33.32,150548127,282200809,,,,,,,,,,,,,,,,
