Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,High,Low,Initial_atr1.5sl,Max2,W rsi,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,Lod dist,E_s50,Avg_true_range,Adr p - adr%
2026-04-05T23:35:41.413,PRIVISCL,14.52,4.39,6.05,chemicals,chemicals,4526.57,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,DATAPATTNS,15.35,11.2,15.24,aerospace & defence,electronics - components,9850.77,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,PRECWIRE,15.74,7.51,10.25,metals & mining,mining / minerals / metals,2379.73,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,SILGO,16.18,10.43,10.43,consumer discretionary,diamond cutting / jewellery,85.58,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,JAYNECOIND,16.24,12.45,12.45,metals & mining,steel - large,3439.85,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,IMFA,16.75,8.69,9.46,metals & mining,mining / minerals / metals,2803.02,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,TRIVENI,17.1,6.49,12.78,fmcg,sugar,3314.21,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,HEG,18.15,8.03,19.76,industrials,electrodes - graphites,4656.16,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,MEDPLUS,20.02,5.77,5.77,consumer discretionary,trading,5981.27,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,GMBREW,20.59,8.72,11.28,fmcg,breweries & distilleries,616.39,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,APEX,22.83,8.02,12.44,fmcg,aquaculture,322.17,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,RACLGEAR,24.35,10.02,12.46,auto,auto ancillaries,864.77,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,JINDALPOLY,24.76,10.51,20.3,textiles,textiles - products,860.81,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,GVPIL,25.55,7.25,10.89,realty,engineering - turnkey services,868.25,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,SEAMECLTD,0.28,10.94,10.94,miscellaneous,miscellaneous,1037.49,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,MBAPL,0.98,18.22,18.69,chemicals,fertilizers,1176.21,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,CCL,1.43,7.39,8.25,fmcg,tea,7865.02,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,NATCOPHARM,2.97,7.36,7.96,healthcare,pharmaceuticals - indian - bulk drugs & formln,9297.25,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,BLISSGVS,3.99,10.28,14.44,healthcare,pharmaceuticals - indian - formulations,1601.43,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,GRANULES,4.13,6.11,6.28,healthcare,pharmaceuticals - indian - bulk drugs & formln,9109.82,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,VTL,4.16,5.72,6.75,textiles,textiles - cotton/blended,5518.48,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,GPIL,4.57,6.37,7.56,metals & mining,steel - medium / small,6767.63,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,KTKBANK,4.8,7.56,7.56,bank,banks - private sector,8601.56,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,VENUSREM,5.1,10.3,10.97,healthcare,pharmaceuticals - indian - formulations,698.0,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,GAEL,5.87,8.95,9.71,fmcg,miscellaneous,2327.46,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,ORICONENT,6.39,5.38,7.53,industrials,packaging,354.95,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,CHENNPETRO,6.41,9.97,10.42,energy,refineries,5028.43,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,EMCURE,7.43,14.21,14.74,healthcare,pharmaceuticals - indian - bulk drugs & formln,6491.31,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,CENTUM,7.5,7.78,8.35,consumer discretionary,electronics - components,2219.75,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,AGIIL,7.74,12.33,16.35,realty,construction,1067.35,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,SPORTKING,8.24,15.88,15.88,textiles,textiles - spinning - synthetic / blended,418.52,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,STEELCAS,8.67,9.51,12.34,industrials,castings & forgings,1300.38,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,HONASA,9.04,7.36,8.56,services,trading,6375.53,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,VOLTAMP,9.1,11.37,12.03,industrials,electric equipment,6494.5,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,ARVIND,9.59,10.19,10.19,textiles,textiles - cotton/blended,5788.96,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,ANURAS,10.06,6.8,7.03,chemicals,chemicals,5896.17,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,SMSPHARMA,10.52,9.36,11.76,healthcare,pharmaceuticals - indian - bulk drugs,1161.14,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,SENORES,10.52,8.1,8.1,healthcare,pharmaceuticals - indian - formulations,1957.43,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,GMDCLTD,10.55,7.83,7.83,metals & mining,mining / minerals / metals,4814.87,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,LINCOLN,10.65,9.64,10.19,healthcare,pharmaceuticals - indian - formulations,608.52,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,RPTECH,10.77,9.81,13.05,services,trading,865.76,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,GLOBAL,11.46,11.11,13.13,services,miscellaneous,139.25,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,LUMAXTECH,11.51,7.61,8.34,auto,auto ancillaries,4842.23,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,MANOMAY,11.57,9.94,13.84,textiles,textiles - products,177.08,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,NITINSPIN,11.62,11.95,11.95,textiles,textiles - cotton/blended,918.03,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,AETHER,11.73,10.64,13.11,chemicals,chemicals,3658.1,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,WHEELS,12.14,13.41,16.69,auto,auto ancillaries,992.52,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,ABSLAMC,12.36,7.72,9.21,financials,finance & investments,6668.03,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,CIEINDIA,13.29,6.46,6.46,industrials,castings & forgings,5934.93,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,STLTECH,13.56,10.66,15.81,industrials,cables - telephone,4821.92,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,UNIPARTS,13.76,9.17,10.03,industrials,engineering,722.19,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,ROSSTECH,13.8,11.16,11.16,aerospace & defence,engineering,687.77,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,SCHNEIDER,13.87,9.31,9.49,industrials,electric equipment,5416.01,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,SUNTV,13.89,7.22,15.18,media,entertainment / electronic media software,5865.46,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,PRIVISCL,14.52,4.39,6.05,chemicals,chemicals,4526.57,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,DATAPATTNS,15.35,11.2,15.24,aerospace & defence,electronics - components,9850.77,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,PRECWIRE,15.74,7.51,10.25,metals & mining,mining / minerals / metals,2379.73,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,SILGO,16.18,10.43,10.43,consumer discretionary,diamond cutting / jewellery,85.58,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,JAYNECOIND,16.24,12.45,12.45,metals & mining,steel - large,3439.85,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,IMFA,16.75,8.69,9.46,metals & mining,mining / minerals / metals,2803.02,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,TRIVENI,17.1,6.49,12.78,fmcg,sugar,3314.21,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,HEG,18.15,8.03,19.76,industrials,electrodes - graphites,4656.16,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,MEDPLUS,20.02,5.77,5.77,consumer discretionary,trading,5981.27,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,GMBREW,20.59,8.72,11.28,fmcg,breweries & distilleries,616.39,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,APEX,22.83,8.02,12.44,fmcg,aquaculture,322.17,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,RACLGEAR,24.35,10.02,12.46,auto,auto ancillaries,864.77,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,JINDALPOLY,24.76,10.51,20.3,textiles,textiles - products,860.81,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:30:31.712,GVPIL,25.55,7.25,10.89,realty,engineering - turnkey services,868.25,2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,SEAMECLTD,0.28,10.94,10.94,miscellaneous,miscellaneous,1037.49,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,MBAPL,0.98,18.22,18.69,chemicals,fertilizers,1176.21,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,CCL,1.43,7.39,8.25,fmcg,tea,7865.02,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,NATCOPHARM,2.97,7.36,7.96,healthcare,pharmaceuticals - indian - bulk drugs & formln,9297.25,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,BLISSGVS,3.99,10.28,14.44,healthcare,pharmaceuticals - indian - formulations,1601.43,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,GRANULES,4.13,6.11,6.28,healthcare,pharmaceuticals - indian - bulk drugs & formln,9109.82,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,VTL,4.16,5.72,6.75,textiles,textiles - cotton/blended,5518.48,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,GPIL,4.57,6.37,7.56,metals & mining,steel - medium / small,6767.63,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,KTKBANK,4.8,7.56,7.56,bank,banks - private sector,8601.56,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,VENUSREM,5.1,10.3,10.97,healthcare,pharmaceuticals - indian - formulations,698.0,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,GAEL,5.87,8.95,9.71,fmcg,miscellaneous,2327.46,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,ORICONENT,6.39,5.38,7.53,industrials,packaging,354.95,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,CHENNPETRO,6.41,9.97,10.42,energy,refineries,5028.43,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,EMCURE,7.43,14.21,14.74,healthcare,pharmaceuticals - indian - bulk drugs & formln,6491.31,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,CENTUM,7.5,7.78,8.35,consumer discretionary,electronics - components,2219.75,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,AGIIL,7.74,12.33,16.35,realty,construction,1067.35,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,SPORTKING,8.24,15.88,15.88,textiles,textiles - spinning - synthetic / blended,418.52,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,STEELCAS,8.67,9.51,12.34,industrials,castings & forgings,1300.38,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,HONASA,9.04,7.36,8.56,services,trading,6375.53,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,VOLTAMP,9.1,11.37,12.03,industrials,electric equipment,6494.5,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,ARVIND,9.59,10.19,10.19,textiles,textiles - cotton/blended,5788.96,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,ANURAS,10.06,6.8,7.03,chemicals,chemicals,5896.17,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,SMSPHARMA,10.52,9.36,11.76,healthcare,pharmaceuticals - indian - bulk drugs,1161.14,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,SENORES,10.52,8.1,8.1,healthcare,pharmaceuticals - indian - formulations,1957.43,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,GMDCLTD,10.55,7.83,7.83,metals & mining,mining / minerals / metals,4814.87,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,LINCOLN,10.65,9.64,10.19,healthcare,pharmaceuticals - indian - formulations,608.52,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,RPTECH,10.77,9.81,13.05,services,trading,865.76,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,GLOBAL,11.46,11.11,13.13,services,miscellaneous,139.25,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,LUMAXTECH,11.51,7.61,8.34,auto,auto ancillaries,4842.23,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,MANOMAY,11.57,9.94,13.84,textiles,textiles - products,177.08,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,NITINSPIN,11.62,11.95,11.95,textiles,textiles - cotton/blended,918.03,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,AETHER,11.73,10.64,13.11,chemicals,chemicals,3658.1,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,WHEELS,12.14,13.41,16.69,auto,auto ancillaries,992.52,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,ABSLAMC,12.36,7.72,9.21,financials,finance & investments,6668.03,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,CIEINDIA,13.29,6.46,6.46,industrials,castings & forgings,5934.93,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,STLTECH,13.56,10.66,15.81,industrials,cables - telephone,4821.92,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,UNIPARTS,13.76,9.17,10.03,industrials,engineering,722.19,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,ROSSTECH,13.8,11.16,11.16,aerospace & defence,engineering,687.77,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,SCHNEIDER,13.87,9.31,9.49,industrials,electric equipment,5416.01,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,SUNTV,13.89,7.22,15.18,media,entertainment / electronic media software,5865.46,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,PRIVISCL,14.52,4.39,6.05,chemicals,chemicals,4526.57,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,DATAPATTNS,15.35,11.2,15.24,aerospace & defence,electronics - components,9850.77,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,PRECWIRE,15.74,7.51,10.25,metals & mining,mining / minerals / metals,2379.73,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,SILGO,16.18,10.43,10.43,consumer discretionary,diamond cutting / jewellery,85.58,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,JAYNECOIND,16.24,12.45,12.45,metals & mining,steel - large,3439.85,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,IMFA,16.75,8.69,9.46,metals & mining,mining / minerals / metals,2803.02,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,TRIVENI,17.1,6.49,12.78,fmcg,sugar,3314.21,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,HEG,18.15,8.03,19.76,industrials,electrodes - graphites,4656.16,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,MEDPLUS,20.02,5.77,5.77,consumer discretionary,trading,5981.27,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,GMBREW,20.59,8.72,11.28,fmcg,breweries & distilleries,616.39,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,APEX,22.83,8.02,12.44,fmcg,aquaculture,322.17,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,RACLGEAR,24.35,10.02,12.46,auto,auto ancillaries,864.77,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,JINDALPOLY,24.76,10.51,20.3,textiles,textiles - products,860.81,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03T23:21:47.483,GVPIL,25.55,7.25,10.89,realty,engineering - turnkey services,868.25,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,SEAMECLTD,0.28,10.94,10.94,miscellaneous,miscellaneous,1037.49,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,MBAPL,0.98,18.22,18.69,chemicals,fertilizers,1176.21,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,CCL,1.43,7.39,8.25,fmcg,tea,7865.02,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,NATCOPHARM,2.97,7.36,7.96,healthcare,pharmaceuticals - indian - bulk drugs & formln,9297.25,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,BLISSGVS,3.99,10.28,14.44,healthcare,pharmaceuticals - indian - formulations,1601.43,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,GRANULES,4.13,6.11,6.28,healthcare,pharmaceuticals - indian - bulk drugs & formln,9109.82,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,VTL,4.16,5.72,6.75,textiles,textiles - cotton/blended,5518.48,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,GPIL,4.57,6.37,7.56,metals & mining,steel - medium / small,6767.63,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,KTKBANK,4.8,7.56,7.56,bank,banks - private sector,8601.56,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,VENUSREM,5.1,10.3,10.97,healthcare,pharmaceuticals - indian - formulations,698.0,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,GAEL,5.87,8.95,9.71,fmcg,miscellaneous,2327.46,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,ORICONENT,6.39,5.38,7.53,industrials,packaging,354.95,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,CHENNPETRO,6.41,9.97,10.42,energy,refineries,5028.43,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,EMCURE,7.43,14.21,14.74,healthcare,pharmaceuticals - indian - bulk drugs & formln,6491.31,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,CENTUM,7.5,7.78,8.35,consumer discretionary,electronics - components,2219.75,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,AGIIL,7.74,12.33,16.35,realty,construction,1067.35,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,SPORTKING,8.24,15.88,15.88,textiles,textiles - spinning - synthetic / blended,418.52,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,STEELCAS,8.67,9.51,12.34,industrials,castings & forgings,1300.38,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,HONASA,9.04,7.36,8.56,services,trading,6375.53,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,VOLTAMP,9.1,11.37,12.03,industrials,electric equipment,6494.5,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,ARVIND,9.59,10.19,10.19,textiles,textiles - cotton/blended,5788.96,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,ANURAS,10.06,6.8,7.03,chemicals,chemicals,5896.17,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,SMSPHARMA,10.52,9.36,11.76,healthcare,pharmaceuticals - indian - bulk drugs,1161.14,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,SENORES,10.52,8.1,8.1,healthcare,pharmaceuticals - indian - formulations,1957.43,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,GMDCLTD,10.55,7.83,7.83,metals & mining,mining / minerals / metals,4814.87,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T23:04:25.696,LINCOLN,10.65,9.64,10.19,healthcare,pharmaceuticals - indian - formulations,608.52,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
