Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-04-28T18:43:36.385,LUMAXIND,20.3,28.6,25.55,26.33,0.01,0.02,-0.04,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,MONQ50,20.13,6.95,5.1,13.13,0.3,0.28,0.25,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,GLOBAL,19.84,23.03,6.2,-5.16,0.09,0.24,0.61,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,TFCILTD,19.49,27.42,24.37,35.69,0.12,0.14,-0.01,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,SYRMA,19.39,17.97,5.79,21.25,0.23,0.46,0.22,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,DYNAMATECH,19.32,14.49,3.58,1.43,0.22,0.42,0.44,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,MBAPL,19.21,10.89,11.91,22.31,0.16,0.28,0.16,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,SMSPHARMA,18.94,24.53,8.86,-1.83,-0.01,0.29,0.35,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,VEDL,18.79,10.54,13.28,-0.09,0.14,0.09,0.55,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,MON100,18.7,6.88,5.35,10.51,0.32,0.28,0.25,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,CUMMINSIND,18.46,13.3,9.54,2.88,0.14,0.29,0.31,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,SCHNEIDER,18.38,9.51,-3.45,-0.23,0.28,0.84,0.4,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,SHRIPISTON,18.23,13.48,10.97,5.65,0.16,0.22,0.29,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,GALLANTT,18.15,14.33,14.23,16.8,0.59,0.57,0.43,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,MANINDS,18.09,5.58,0.81,6.14,0.57,0.63,0.3,2026-04-28,,,,,,,,,,,,,,,,,,,,
2026-04-28T18:43:36.385,AVANTIFEED,17.68,8.43,3.66,1.61,0.2,0.82,1.05,2026-04-28,,,,,,,,,,,,,,,,,,,,
