Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date
2026-03-27T14:04:51.879,TDPOWERSYS,29.07,39.05,15.99,8.43,-0.03,0.2,0.56,2026-03-27
2026-03-27T14:04:51.879,SILVER,29.0,41.91,35.37,13.25,-0.16,0.01,0.63,2026-03-27
2026-03-27T14:04:51.879,SILVER1,28.98,41.82,35.42,13.06,-0.16,0.01,0.63,2026-03-27
2026-03-27T14:04:51.879,SILVERADD,28.96,42.11,35.53,13.09,-0.16,0.01,0.63,2026-03-27
2026-03-27T14:04:51.879,AXISILVER,28.92,41.75,35.17,13.14,-0.16,0.01,0.63,2026-03-27
2026-03-27T14:04:51.879,SILVERIETF,28.86,42.03,35.28,13.02,-0.16,0.01,0.63,2026-03-27
2026-03-27T14:04:51.879,ESILVER,28.78,41.78,34.85,13.16,-0.16,0.01,0.62,2026-03-27
2026-03-27T14:04:51.879,HDFCSILVER,28.63,41.64,35.22,13.19,-0.16,0.01,0.62,2026-03-27
2026-03-27T14:04:51.879,SILVERBETA,28.61,41.56,35.07,13.11,-0.16,0.01,0.62,2026-03-27
2026-03-27T14:04:51.879,ACUTAAS,27.93,22.75,13.55,18.41,0.16,0.51,0.72,2026-03-27
2026-03-27T14:04:51.879,PRECWIRE,27.5,27.32,9.3,-1.64,0.0,0.29,0.68,2026-03-27
2026-03-27T14:04:51.879,TFCILTD,27.43,43.9,24.26,29.13,-0.17,-0.0,-0.11,2026-03-27
2026-03-27T14:04:51.879,STLTECH,27.41,20.23,-2.2,-0.36,0.13,0.81,0.51,2026-03-27
2026-03-27T14:04:51.879,MCX,27.09,27.06,16.79,8.88,0.01,0.11,0.5,2026-03-27
2026-03-27T14:04:51.879,SAKAR,26.31,27.43,11.08,2.63,-0.0,0.22,0.43,2026-03-27
2026-03-27T14:04:51.879,BAJAJCON,26.22,34.27,8.89,1.18,-0.13,0.32,0.39,2026-03-27
2026-03-27T14:04:51.879,HINDCOPPER,26.0,38.91,15.45,-0.08,-0.14,0.11,0.58,2026-03-27
2026-03-27T14:04:51.879,NETWEB,25.16,35.98,7.3,8.76,-0.11,-0.0,-0.1,2026-03-27
2026-03-27T14:04:51.879,GMDCLTD,24.05,25.18,16.53,18.44,0.01,0.04,-0.1,2026-03-27
2026-03-27T14:04:51.879,NATIONALUM,23.42,22.2,9.52,2.45,0.08,0.26,0.78,2026-03-27
2026-03-27T14:04:51.879,POWERINDIA,23.37,28.18,10.23,11.65,-0.0,0.35,0.31,2026-03-27
2026-03-27T14:04:51.879,LUMAXIND,23.27,36.25,30.69,17.64,-0.17,-0.11,0.07,2026-03-27
2026-03-27T14:04:51.879,BHAGYANGR,22.59,22.53,13.47,-2.81,-0.03,-0.01,0.57,2026-03-27
2026-03-27T14:04:51.879,KMEW,22.34,21.39,20.31,NaN,-0.02,-0.15,0.2,2026-03-27
2026-03-27T14:04:51.879,SOUTHWEST,21.62,10.3,8.75,0.46,0.17,0.09,0.55,2026-03-27
