Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Lod dist%,Vars,Smavars,Market_cap,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%
2026-04-20T11:30:18.381,JSWENERGY,546.0,528.5,543.0,0.92,515.58,497.48,634.04,56.33,41.23,power & utilities,power generation and supply,10.0,-0.09,0.02,-0.1,0.01,3.31,3.31,3.31,3.49,4.51,50.7,18.97,3.45,3.45,2.67,64.31,94038.68,5.6,4.97,2.95,76.43,537172638,1747768451,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,KEI,4925.0,4725.4,4899.9,1.25,4624.14,4313.37,6072.95,49.86,53.73,industrials,cables - power,12.03,0.08,0.23,0.0,0.22,6.27,6.27,4.22,3.82,6.82,391.9,187.25,3.79,3.79,2.09,39.21,46264.0,6.46,5.75,2.27,93.19,62139603,95600595,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,MAHABANK,74.45,72.31,74.21,2.03,70.18,68.24,86.15,7.93,8.64,bank,banks - public sector,7.77,0.19,0.28,0.12,0.26,4.51,4.51,2.96,3.37,5.55,6.67,2.5,3.53,3.53,2.67,62.03,55940.68,6.58,6.25,2.93,76.04,2030495320,7691554950,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,AGIIL,382.95,370.9,374.45,0.0,341.59,340.15,443.06,43.74,14.52,realty,construction,12.32,0.29,0.67,0.28,0.68,5.21,5.21,3.25,6.56,5.69,76.56,24.56,7.31,7.31,3.12,26.88,4680.53,6.82,5.79,3.92,14.46,35883288,124997388,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,POLYCAB,8285.0,8049.0,8249.0,0.81,7856.38,7364.49,10018.03,49.93,46.89,industrials,cables - power,11.77,0.0,0.17,-0.02,0.16,4.74,4.74,2.93,3.19,6.13,588.84,262.87,3.19,3.19,2.24,33.07,123178.11,6.82,5.67,2.41,76.08,57955631,150538473,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,TORNTPOWER,1637.6,1551.8,1627.3,3.98,1549.12,1419.49,2042.91,31.88,24.97,power & utilities,power generation and supply,10.89,0.12,0.2,0.09,0.16,7.69,7.69,5.53,3.22,7.91,167.44,52.47,3.42,3.42,3.19,99.34,78860.9,7.28,6.43,3.56,143.88,246460225,503903543,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,AMBER,8014.5,7775.0,7975.0,0.21,7518.92,6907.91,10109.19,-257.26,166.25,consumer discretionary,air-conditioners,18.01,-0.11,-0.03,-0.11,-0.03,3.9,3.9,3.08,3.84,5.84,777.53,305.91,4.07,4.07,2.54,40.6,27991.67,7.33,6.63,2.82,65.38,21738805,35172042,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,ENRIN,3145.0,3019.6,3138.8,3.95,2978.7,2712.38,3991.63,89.27,91.01,power & utilities,power generation and supply,10.16,-0.08,-0.06,-0.12,-0.1,8.9,8.9,4.15,3.51,8.68,348.39,110.19,3.54,3.54,3.16,92.82,107534.15,7.67,7.27,3.56,108.17,89030592,356120505,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,CGPOWER,793.9,764.2,792.85,2.33,754.84,711.02,956.52,109.51,108.06,industrials,electric equipment,8.7,-0.04,0.16,-0.07,0.13,6.09,6.09,3.89,3.23,6.1,89.76,25.63,3.22,3.22,3.5,55.17,122020.74,7.72,7.64,3.95,111.78,687202648,1574867609,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-08T08:59:00.39,NMDC,81.91,80.62,81.74,0.42,77.65,75.89,93.43,10.22,10.41,metals & mining,mining / minerals / metals,3.56,-0.01,0.1,-0.04,0.1,4.99,4.99,1.6,3.32,8.11,1.47,2.71,3.3,,0.54,49.99,71864.32,4.21,4.07,0.55,41.26,3446916837,8791817550,2026-04-08,,,,,,,,,,,,,,,,,
2026-04-08T08:59:00.39,CUPID,89.89,85.76,86.34,-2.5,79.92,80.43,98.17,17.69,27.76,fmcg,personal care - indian,9.73,0.83,1.85,0.89,1.93,4.82,4.82,4.82,4.67,1.82,3.58,4.03,5.38,,0.89,48.82,11609.8,4.28,4.0,0.93,14.38,726812475,1344660700,2026-04-08,,,,,,,,,,,,,,,,,
2026-04-08T08:59:00.39,ADANIENSOL,999.5,975.0,986.25,-0.51,925.77,940.27,1078.21,53.6,52.43,power & utilities,power generation and supply,-0.95,-0.02,0.09,-0.01,0.1,6.77,6.77,2.51,4.29,9.2,8.76,42.28,4.07,,0.21,82.51,118476.5,4.52,3.94,0.21,26.61,346049255,1201282642,2026-04-08,,,,,,,,,,,,,,,,,
