Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,High,Lod price,Initial_atr1.5sl,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,Lod dist%,E_s50,Avg_true_range,Adr%,Vars,Smavars,Ma_x,Rvol,Market_cap,From52wh,3d range,5d,Free float,Low,Max2,W rsi,Lod dist,Adr p - adr%
2026-03-13T18:08:30.415,SEAMECLTD,,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,8.67,5.99,12.05,916.45,,,,,
2026-03-13T18:08:30.415,MBAPL,,,,,,,,,,,chemicals,fertilizers,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,8.78,6.9,6.9,987.64,,,,,
2026-03-13T18:08:30.415,STYLAMIND,,,,,,,,,,,building materials,miscellaneous,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,9.05,0.96,3.01,1790.65,,,,,
2026-03-13T18:08:30.415,STLTECH,,,,,,,,,,,industrials,cables - telephone,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,9.13,13.91,24.68,5068.94,,,,,
2026-03-13T18:08:30.415,INDSWFTLAB,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,9.63,9.28,16.71,678.15,,,,,
2026-03-13T18:08:30.415,MAHASTEEL,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,9.64,13.85,33.76,424.06,,,,,
2026-03-13T18:08:30.415,NATCOPHARM,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,9.74,10.73,10.73,8648.51,,,,,
2026-03-13T18:08:30.415,STAR,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,10.09,7.26,13.33,6127.85,,,,,
2026-03-13T18:08:30.415,ABSLAMC,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,10.87,10.91,20.95,6781.81,,,,,
2026-03-13T18:08:30.415,HAPPYFORGE,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,11.15,11.62,13.03,2468.53,,,,,
2026-03-13T18:08:30.415,PFOCUS,,,,,,,,,,,realty,miscellaneous,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,12.43,12.29,12.5,7838.26,,,,,
2026-03-13T18:08:30.415,MTARTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,13.57,11.57,13.06,7232.91,,,,,
2026-03-13T18:08:30.415,DBOL,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,13.84,9.31,14.45,325.32,,,,,
2026-03-13T18:08:30.415,MAHLOG,,,,,,,,,,,transportation,miscellaneous,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,14.76,11.48,12.52,1477.9,,,,,
2026-03-13T18:08:30.415,SCI,,,,,,,,,,,transportation,shipping,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,14.83,8.81,13.38,4033.97,,,,,
2026-03-13T18:08:30.415,AARTIIND,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,15.0,8.94,14.36,8827.19,,,,,
2026-03-13T18:08:30.415,SMSPHARMA,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,15.02,18.47,19.94,1102.82,,,,,
2026-03-13T18:08:30.415,DIVGIITTS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,15.31,15.34,16.45,820.27,,,,,
2026-03-13T18:08:30.415,MRPL,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,16.09,10.42,19.09,3564.42,,,,,
2026-03-13T18:08:30.415,TDPOWERSYS,,,,,,,,,,,industrials,electric equipment,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,16.35,8.91,11.66,8916.13,,,,,
2026-03-13T18:08:30.415,NGLFINE,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,16.5,21.73,21.73,362.14,,,,,
2026-03-13T18:08:30.415,CIEINDIA,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,16.58,9.16,9.16,5709.81,,,,,
2026-03-13T18:08:30.415,BLISSGVS,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,16.72,12.43,13.32,1388.96,,,,,
2026-03-13T18:08:30.415,CHENNPETRO,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,16.75,10.43,17.33,4472.86,,,,,
2026-03-13T18:08:30.415,PRIVISCL,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,16.9,4.95,6.55,4400.21,,,,,
2026-03-13T18:08:30.415,JPOLYINVST,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,17.23,20.2,45.21,328.42,,,,,
2026-03-13T18:08:30.415,ROSSTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,18.52,9.26,9.47,650.11,,,,,
2026-03-13T18:08:30.415,GODAVARIB,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,19.17,12.57,13.86,529.2,,,,,
2026-03-13T18:08:30.415,GVPIL,,,,,,,,,,,realty,engineering - turnkey services,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,19.79,7.61,11.02,935.43,,,,,
2026-03-13T18:08:30.415,AVANTIFEED,,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,19.99,7.88,14.05,9214.76,,,,,
2026-03-13T18:08:30.415,GRWRHITECH,,,,,,,,,,,industrials,packaging,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,20.03,11.21,11.21,3490.77,,,,,
2026-03-13T18:08:30.415,SOUTHWEST,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,20.22,18.61,21.79,179.38,,,,,
2026-03-13T18:08:30.415,PRECWIRE,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,20.49,26.36,27.11,2245.7,,,,,
2026-03-13T18:08:30.415,ICEMAKE,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,27.21,8.2,12.21,321.94,,,,,
2026-03-13T18:08:30.415,RACLGEAR,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,27.3,18.78,18.78,831.06,,,,,
2026-03-13T18:08:30.415,SUMEETINDS,,,,,,,,,,,textiles,textiles - manmade,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,28.89,11.56,11.67,154.15,,,,,
2026-03-12T13:01:44.775,SWANDEF,,,,,,,,,,,transportation,miscellaneous,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,0.0,18.8,18.8,611.74,,,,,
2026-03-12T13:01:44.775,AEROFLEX,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,0.79,11.05,16.44,1020.57,,,,,
2026-03-12T13:01:44.775,J&KBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,0.82,13.56,17.94,5684.68,,,,,
2026-03-12T13:01:44.775,VENUSREM,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,1.85,23.54,39.26,718.28,,,,,
2026-03-12T13:01:44.775,STLTECH,,,,,,,,,,,industrials,cables - telephone,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,2.18,16.15,24.68,5456.96,,,,,
2026-03-12T13:01:44.775,CCL,,,,,,,,,,,fmcg,tea,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,2.28,3.1,7.51,7554.88,,,,,
2026-03-12T13:01:44.775,PFOCUS,,,,,,,,,,,realty,miscellaneous,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,3.69,5.49,7.8,8620.72,,,,,
2026-03-12T13:01:44.775,EMCURE,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,4.32,4.97,13.67,6363.38,,,,,
2026-03-12T13:01:44.775,AETHER,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,4.43,9.2,9.26,3433.15,,,,,
2026-03-12T13:01:44.775,MAHASTEEL,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,4.98,20.14,41.4,445.94,,,,,
2026-03-12T13:01:44.775,ABSLAMC,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,6.11,18.97,20.95,7143.87,,,,,
2026-03-12T13:01:44.775,SMSPHARMA,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,6.43,12.51,19.94,1214.22,,,,,
2026-03-12T13:01:44.775,GRANULES,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,7.27,5.79,7.66,8631.77,,,,,
2026-03-12T13:01:44.775,AARTIIND,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,8.43,10.75,14.36,9509.03,,,,,
2026-03-12T13:01:44.775,LGBBROSLTD,,,,,,,,,,,auto,bearings,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,8.54,10.41,15.34,3893.98,,,,,
2026-03-12T13:01:44.775,GPIL,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,9.47,8.5,12.75,6420.39,,,,,
2026-03-12T13:01:44.775,SCI,,,,,,,,,,,transportation,shipping,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,9.48,9.84,12.63,4287.25,,,,,
2026-03-12T13:01:44.775,MRPL,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,9.8,11.88,19.7,3831.75,,,,,
2026-03-12T13:01:44.775,DBOL,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,10.07,8.71,14.45,339.57,,,,,
2026-03-12T13:01:44.775,MTARTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,10.1,11.9,13.49,7523.25,,,,,
2026-03-12T13:01:44.775,JPOLYINVST,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,10.96,13.97,45.21,353.33,,,,,
2026-03-12T13:01:44.775,DIVGIITTS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,11.11,9.63,12.43,860.92,,,,,
2026-03-12T13:01:44.775,PRECWIRE,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,11.43,13.5,13.5,2501.48,,,,,
2026-03-12T13:01:44.775,GNA,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,11.64,8.98,12.13,560.13,,,,,
2026-03-12T13:01:44.775,SHRIPISTON,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,11.78,9.41,12.6,7447.88,,,,,
2026-03-12T13:01:44.775,MANGLMCEM,,,,,,,,,,,building materials,cement - north india,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,11.85,5.17,7.37,1367.58,,,,,
2026-03-12T13:01:44.775,DYNAMATECH,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,12.13,11.89,15.21,3798.96,,,,,
2026-03-12T13:01:44.775,CIEINDIA,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,12.68,5.66,7.96,5976.57,,,,,
2026-03-12T13:01:44.775,SANSERA,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.17,6.6,10.06,9039.04,,,,,
2026-03-12T13:01:44.775,ARVIND,,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.37,7.76,7.76,5547.26,,,,,
2026-03-12T13:01:44.775,GRWRHITECH,,,,,,,,,,,industrials,packaging,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.51,8.73,10.24,3775.24,,,,,
2026-03-12T13:01:44.775,SKYGOLD,,,,,,,,,,,consumer discretionary,diamond cutting / jewellery,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.56,5.72,9.06,2590.23,,,,,
2026-03-12T13:01:44.775,BLISSGVS,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.62,11.69,13.32,1440.66,,,,,
2026-03-12T13:01:44.775,BBOX,,,,,,,,,,,i.t,computers - software - medium / small,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.72,7.31,9.22,2696.28,,,,,
2026-03-12T13:01:44.775,BAJAJCON,,,,,,,,,,,fmcg,personal care - indian,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.76,10.38,10.38,2625.52,,,,,
2026-03-12T13:01:44.775,CHENNPETRO,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.84,11.67,19.97,4629.22,,,,,
2026-03-12T13:01:44.775,SUNTV,,,,,,,,,,,media,entertainment / electronic media software,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.21,5.6,7.33,5843.78,,,,,
2026-03-12T13:01:44.775,USHAMART,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.62,4.98,8.07,7772.8,,,,,
2026-03-12T13:01:44.775,PREMIERPOL,,,,,,,,,,,plastic products,plastics products,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.87,18.67,20.06,205.09,,,,,
2026-03-12T13:01:44.775,AVANTIFEED,,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,16.35,10.83,14.05,9634.0,,,,,
2026-03-12T13:01:44.775,PRIVISCL,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,16.52,5.77,6.03,4420.68,,,,,
2026-03-12T13:01:44.775,SOUTHWEST,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,16.63,13.0,21.86,187.46,,,,,
2026-03-12T13:01:44.775,SHARDACROP,,,,,,,,,,,chemicals,pesticides / agrochemicals - indian,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,20.72,5.93,11.27,2335.73,,,,,
2026-03-12T13:01:44.775,RACLGEAR,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,22.79,12.21,13.82,882.68,,,,,
2026-03-12T13:01:44.775,ICEMAKE,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,23.4,6.46,12.21,338.76,,,,,
2026-03-12T13:01:44.775,SUKHJITS,,,,,,,,,,,fmcg,miscellaneous,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,23.83,5.26,14.58,189.74,,,,,
2026-03-12T13:01:44.775,SUMEETINDS,,,,,,,,,,,textiles,textiles - manmade,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,26.1,11.56,11.67,160.2,,,,,
2026-03-12T13:01:44.775,APEX,,,,,,,,,,,fmcg,aquaculture,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,28.77,10.33,11.86,297.36,,,,,
2026-03-11T10:59:56.937,NATIONALUM,398.4,2.48,382.84,376.5,363.04,451.44,0.35,11.46,11.62,65.27,metals & mining,aluminium and aluminium products,18.27,9.74,113.33,0.71,1.02,366.97,346.49,29.88,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,VEDL,732.6,1.47,708.88,698.0,704.39,774.91,0.43,12.53,19.89,60.36,metals & mining,mining / minerals / metals,15.75,4.0,70.45,0.54,0.53,682.63,656.05,19.11,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,GESHIP,1428.2,2.67,1363.18,1332.5,1351.59,1543.12,0.57,6.27,8.78,67.46,transportation,shipping,30.68,5.67,50.91,0.33,0.42,1316.65,1247.28,17.05,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,CCL,1047.9,0.21,1019.2,985.0,1012.94,1100.34,0.35,34.79,37.08,59.7,fmcg,tea,20.12,3.45,21.0,0.07,0.19,978.48,936.51,16.78,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,ASTERDM,688.1,3.4,648.61,629.25,662.09,727.12,0.32,168.65,103.82,70.88,healthcare,healthcare,30.02,3.93,17.18,-0.01,0.13,630.98,591.99,15.71,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,GLENMARK,2257.0,1.4,2183.44,2042.2,2111.57,2475.15,0.57,39.49,58.98,70.81,healthcare,pharmaceuticals - indian - bulk drugs & formln,13.97,6.89,10.15,-0.02,0.28,2122.16,2038.03,15.61,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,CUMMINSIND,4750.7,0.69,4604.53,4620.0,4838.04,4619.69,0.2,67.75,58.34,56.63,industrials,engines,31.88,-1.81,25.29,0.08,0.38,4410.32,4223.04,14.96,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,ABSLAMC,1004.1,2.91,968.24,865.25,908.15,1148.02,2.04,26.91,27.72,69.32,financials,finance & investments,29.81,10.56,18.39,0.08,0.27,883.62,812.11,14.39,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,EMCURE,1568.0,0.01,1525.17,1394.9,1422.72,1785.92,0.38,32.24,34.16,63.75,healthcare,pharmaceuticals - indian - bulk drugs & formln,18.13,10.21,12.88,0.05,0.17,1436.04,1351.08,14.04,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,HINDALCO,964.35,0.81,937.86,925.25,916.58,1036.0,0.25,26.12,13.21,56.81,metals & mining,aluminium and aluminium products,13.13,5.21,43.4,0.2,0.34,902.77,871.14,12.29,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,J&KBANK,124.7,3.19,118.19,108.7,116.83,136.51,0.93,5.9,6.21,65.83,bank,banks - private sector,20.93,6.74,20.1,0.13,0.08,112.07,102.82,7.9,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,TIMKEN,3407.0,2.42,3246.84,3216.0,3298.41,3569.88,0.53,117.48,56.0,59.8,industrials,bearings,17.04,3.29,19.5,0.03,-0.02,3154.93,2979.47,7.37,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,ASTRAL,1695.9,2.12,1643.85,1595.2,1673.43,1729.61,1.53,105.73,88.71,62.77,plastic products,plastics products,22.39,1.34,22.8,0.09,0.09,1588.18,1520.98,6.56,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,BIOCON,398.9,0.78,386.56,379.4,388.36,414.71,0.26,92.34,81.11,64.06,healthcare,pharmaceuticals - indian - bulk drugs & formln,25.48,2.71,16.66,0.01,0.09,380.69,369.53,6.15,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,AJANTPHARM,3074.6,2.49,2950.19,2852.4,2963.61,3241.09,0.25,35.08,36.95,64.79,healthcare,pharmaceuticals - indian - formulations,20.72,3.75,16.08,0.1,0.18,2894.4,2764.14,6.05,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,AUROPHARMA,1311.5,1.99,1264.2,1182.1,1208.01,1466.74,0.53,20.92,21.42,70.33,healthcare,pharmaceuticals - indian - bulk drugs & formln,14.21,8.57,24.6,0.09,0.13,1232.48,1175.62,5.71,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,GRANULES,591.65,1.78,569.97,552.65,570.22,623.8,0.24,23.9,25.86,54.79,healthcare,pharmaceuticals - indian - bulk drugs & formln,12.73,3.76,34.5,0.04,0.15,552.96,527.3,5.63,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,COALINDIA,449.15,1.26,436.25,433.75,430.7,476.83,0.3,9.67,9.15,60.93,metals & mining,mining / minerals / metals,19.69,4.28,17.52,0.05,0.1,425.49,410.4,5.36,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,LUPIN,2368.5,1.33,2294.57,2284.4,2310.22,2455.92,0.31,23.0,22.98,68.97,healthcare,pharmaceuticals - indian - bulk drugs & formln,21.39,2.52,21.8,0.1,0.18,2272.72,2207.29,5.22,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,SARDAEN,551.15,1.16,533.95,522.0,531.82,580.15,0.26,25.52,18.18,60.25,metals & mining,steel - medium / small,17.22,3.64,-0.9,-0.13,0.18,508.96,483.07,5.18,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,NTPC,382.15,1.29,368.92,366.6,376.58,390.51,0.16,16.88,15.13,60.24,power & utilities,power generation and supply,20.78,1.48,13.68,0.06,0.09,362.73,349.42,5.09,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,INOXINDIA,1202.9,0.86,1163.16,1126.3,1140.5,1296.49,0.29,44.95,43.62,62.29,industrials,packaging,19.55,5.47,8.08,-0.05,-0.07,1113.33,1051.76,4.84,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,CGPOWER,738.5,1.41,711.14,683.4,714.93,773.86,0.26,102.0,101.56,62.95,industrials,electric equipment,27.1,3.3,11.13,-0.13,0.06,689.28,655.37,4.76,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,ABB,6285.0,0.97,6057.38,5833.5,6014.22,6691.16,0.48,76.91,79.05,65.8,industrials,electric equipment,33.11,4.5,24.53,0.11,0.0,5887.74,5629.8,4.52,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,ELGIEQUIP,521.2,0.58,504.75,492.55,524.62,516.07,0.14,43.29,40.48,54.76,industrials,compressors / drilling equipment,20.25,-0.65,2.55,0.02,-0.06,484.81,463.33,4.15,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,SUNPHARMA,1835.9,1.27,1781.74,1748.0,1776.45,1925.07,0.27,32.78,39.84,71.85,healthcare,pharmaceuticals - indian - bulk drugs & formln,28.84,3.35,14.18,0.05,0.05,1768.06,1723.29,3.91,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,DRREDDY,1329.4,1.13,1284.88,1273.6,1298.43,1375.86,0.27,22.87,19.66,62.69,healthcare,pharmaceuticals - indian - bulk drugs & formln,19.15,2.39,9.02,-0.06,-0.01,1263.2,1220.15,3.84,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,POWERGRID,298.95,0.1,292.68,285.5,299.43,298.23,0.16,16.61,17.88,57.13,power & utilities,power generation and supply,19.42,-0.16,5.27,-0.04,-0.04,284.64,276.95,3.61,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,WELCORP,846.4,4.33,798.7,767.05,789.8,931.3,1.47,12.32,10.99,59.54,industrials,steel - large,15.1,7.17,-1.97,-0.1,-0.13,779.24,738.02,3.44,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,SUPREMEIND,3996.7,1.59,3859.24,3780.2,3946.66,4071.76,0.76,82.78,61.37,60.36,plastic products,plastics products,20.81,1.27,-8.22,-0.15,-0.11,3748.62,3581.06,3.28,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,DIVISLAB,6408.5,0.57,6233.29,6173.5,6323.48,6536.02,0.12,72.89,68.24,56.95,healthcare,pharmaceuticals - indian - bulk drugs,28.27,1.34,6.96,-0.02,-0.07,6149.88,5968.41,3.15,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,DMART,3960.0,0.33,3867.86,3726.6,3816.34,4175.48,0.19,75.29,89.64,58.95,consumer discretionary,trading,13.53,3.76,-5.35,-0.21,-0.11,3777.37,3672.39,2.9,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,SIEMENS,3306.0,0.95,3218.32,3130.0,3250.28,3389.58,0.25,105.96,65.92,55.64,industrials,electric equipment,14.81,1.71,6.16,-0.04,0.01,3078.71,2950.64,2.81,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,BALRAMCHIN,509.0,0.5,491.86,471.1,477.82,555.77,0.81,22.64,22.82,68.72,fmcg,sugar,41.55,6.53,-7.61,-0.09,-0.17,464.82,441.38,2.42,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,LINDEINDIA,6742.0,1.48,6507.2,6550.5,6735.7,6751.44,0.3,74.35,96.05,57.6,chemicals,chemicals,33.08,0.09,8.41,-0.04,-0.02,6323.02,6086.79,2.36,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
