Timestamp,Symbol,Cmp,%ch5,Lch5,Sl,Target,5d_high,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Column26,Scan_Date,High,Lod price,%ch,Initial_atr1.5sl,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Low3,0d_high,W rsi,%ch_2low,Adr p - adr%,Low 2%,Low5,Rs,Is,Tps,Rs score,Max2
2026-06-04T14:33:02.604,KAMDHENU,25.82,,,23.93,29.61,,5.38,8.72,8.75,60.81,metals & mining,steel - medium / small,17.31,-4.13,-0.09,-0.15,-0.14,-0.2,,,7.92,,5.26,12.21,,2026-06-04,,,5.78,23.95,,,,,,,,,,,,,,,,23.01,26.99,55.73,10.77,5.39,,,,,,,
2026-06-04T14:33:02.604,TVSSCS,122.65,,,114.07,139.8,,2.35,76.66,45.1,58.55,transportation,miscellaneous,20.55,-1.5,0.04,-0.12,-0.03,-0.16,,,7.52,,4.46,10.84,,2026-06-04,,,5.0,114.86,,,,,,,,,,,,,,,,110.66,122.65,54.83,8.92,4.49,,,,,,,
2026-06-04T14:33:02.604,GANESHBE,100.61,,,93.31,115.22,,3.25,11.86,9.24,57.62,miscellaneous,miscellaneous,17.24,-2.3,0.11,0.02,0.01,-0.04,,,7.83,,5.16,9.84,,2026-06-04,,,7.0,93.22,,,,,,,,,,,,,,,,91.6,103.28,61.14,9.84,5.3,,,,,,,
2026-06-04T14:33:02.604,WEBELSOLAR,112.68,,,103.78,130.49,,0.84,10.24,15.46,59.39,industrials,electric equipment,27.76,0.67,-0.04,-0.15,-0.03,-0.19,,,8.58,,4.84,9.77,,2026-06-04,,,4.99,104.13,,,,,,,,,,,,,,,,102.65,112.68,60.68,7.5,5.17,,,,,,,
2026-06-04T14:33:02.604,MMTC,68.47,,,62.72,79.97,,6.77,20.38,25.17,62.82,services,trading,22.31,1.76,0.06,0.0,-0.0,-0.05,,,9.17,,4.35,8.91,,2026-06-04,,,5.05,64.31,,,,,,,,,,,,,,,,62.87,71.28,56.5,7.45,4.13,,,,,,,
2026-06-04T14:33:02.604,AEROENTER,101.2,,,95.1,113.4,,1.4,11.93,17.32,60.02,metals & mining,steel - medium / small,38.27,-1.5,0.1,0.11,0.05,0.08,,,6.42,,4.88,7.77,,2026-06-04,,,2.85,93.59,,,,,,,,,,,,,,,,93.9,105.9,60.29,6.25,5.67,,,,,,,
2026-06-04T14:33:02.604,STLNETWORK,29.75,,,26.41,36.43,,0.28,-7.75,-14.66,60.2,telecom-service,telecommunications - service provider,25.55,8.2,0.21,0.2,0.18,0.2,,,12.64,,5.72,7.75,,2026-06-04,,,0.0,27.14,,,,,,,,,,,,,,,,27.61,30.5,64.07,7.75,6.07,,,,,,,
2026-06-04T14:33:02.604,GMRAIRPORT,102.35,,,95.24,116.57,,1.88,88.23,581.06,61.68,miscellaneous,miscellaneous,12.15,2.7,-0.12,0.07,-0.16,0.03,,,7.46,,3.71,7.21,,2026-06-04,,,3.61,97.32,,,,,,,,,,,,,,,,95.47,104.0,57.7,5.27,3.11,,,,,,,
2026-06-04T14:33:02.604,GANDHAR,161.52,,,159.19,166.17,,2.11,9.71,11.37,59.21,energy,refineries,27.22,-2.25,0.15,0.05,0.11,0.02,,,1.46,,5.21,6.26,,2026-06-04,,,2.76,149.73,,,,,,,,,,,,,,,,152.0,169.5,58.65,3.74,5.34,,,,,,,
2026-06-04T14:33:02.604,FEDFINA,162.32,,,156.46,174.04,,0.45,15.09,17.07,61.05,financials,finance & investments,23.36,-0.77,0.01,0.05,-0.05,0.02,,,3.75,,3.91,6.02,,2026-06-04,,,3.38,152.76,,,,,,,,,,,,,,,,153.1,163.0,66.16,5.22,4.19,,,,,,,
2026-06-04T14:33:02.604,AHCL,14.2,,,13.32,15.96,,3.51,1.52,2.09,57.91,chemicals,chemicals,28.84,1.27,-0.17,0.26,-0.24,0.22,,,6.6,,5.57,5.58,,2026-06-04,,,3.5,13.03,,,,,,,,,,,,,,,,13.45,15.24,57.15,5.34,5.54,,,,,,,
2026-06-04T14:33:02.604,KIOCL,395.4,,,375.78,434.64,,0.59,329.5,-317.11,52.6,metals & mining,mining / minerals / metals,20.14,-0.12,0.01,-0.17,-0.0,-0.19,,,5.22,,4.86,5.22,,2026-06-04,,,3.05,367.7,,,,,,,,,,,,,,,,375.8,409.7,55.06,5.22,4.18,,,,,,,
2026-06-04T14:33:02.604,TFCILTD,75.96,,,71.35,85.17,,0.6,27.52,28.43,55.8,financials,finance - term-lending institutions,12.99,3.77,0.06,0.01,0.0,0.01,,,6.46,,3.93,3.63,,2026-06-04,,,0.07,71.29,,,,,,,,,,,,,,,,73.3,78.2,57.1,2.3,4.19,,,,,,,
2026-05-21T17:11:39.32,SAMMAANCAP,154.26,,,138.05,186.68,,,9.99,8.94,,financials,finance - housing,,-2.77,-0.11,0.08,-0.29,-0.01,,,7.16,,4.51,14.48,,2026-05-21,158.6,148.0,8.79,145.5,17.7,17.7,8.94,6.95,3.6,3.6,1.29,647.17,16472.68,0.46,-0.08,1.37,90.03,1161683871,1161683871,,,,,,,,,,,,
2026-05-21T17:11:39.32,YESBANK,21.57,,,22.25,20.21,,,15.86,19.82,,bank,banks - private sector,,-2.7,-0.13,0.02,-0.13,0.05,,,6.74,,3.4,3.06,,2026-05-21,22.34,20.93,-1.95,20.58,6.74,6.74,1.7,0.73,3.05,3.05,2.32,110.49,69032.57,2.37,1.45,2.52,87.36,31378443140,31378443140,,,,,,,,,,,,
2026-05-21T17:11:39.32,PAYTM,1155.6,,,1116.61,1233.58,,,100.66,133.51,,i.t,miscellaneous,,-1.64,-0.17,-0.13,-0.19,-0.13,,,2.68,,3.77,4.96,,2026-05-21,1172.0,1141.4,0.18,1091.31,6.45,6.45,63.74,43.52,3.79,3.79,1.46,44.38,73829.27,2.46,1.38,1.55,32.63,640045681,640045681,,,,,,,,,,,,
2026-05-21T17:11:39.32,MOTHERSON,137.0,,,127.29,156.42,,,24.12,33.89,,auto,auto ancillaries,,2.69,0.13,0.37,0.11,0.33,,,3.78,,3.58,6.19,,2026-05-21,138.4,133.36,3.65,129.89,6.86,6.86,16.19,4.91,3.42,3.42,3.3,281.65,139498.07,2.73,1.22,3.74,74.18,5425228487,10554442601,,,,,,,,,,,,
2026-05-21T17:11:39.32,IFCI,61.02,,,61.92,59.23,,,305.1,91.66,,financials,finance - term-lending institutions,,-2.3,0.05,0.11,0.04,0.11,,,3.34,,3.95,0.61,,2026-05-21,62.78,60.75,-0.64,57.16,3.51,3.51,3.37,2.41,4.08,4.08,1.4,41.05,16545.78,2.73,2.04,1.48,11.2,739037235,2694314331,,,,,,,,,,,,
2026-05-21T17:11:39.32,CRAFTSMAN,8543.0,,,8561.64,8505.71,,,41.19,48.79,,auto,auto ancillaries,,-0.94,0.16,0.2,0.17,0.2,,,1.53,,3.7,2.29,,2026-05-21,8650.0,8520.0,-0.37,8068.01,2.96,2.96,970.42,316.48,4.21,4.21,3.07,27.81,20456.16,3.93,2.94,3.46,7.27,12237570,23855583,,,,,,,,,,,,
2026-05-21T17:11:39.32,HBLENGINE,784.3,,,776.24,800.42,,,24.66,26.72,,auto,auto ancillaries,,-6.63,-0.23,-0.11,-0.32,-0.13,,,3.02,,3.76,5.82,,2026-05-21,797.25,773.9,2.17,739.24,7.55,7.55,46.7,29.51,3.6,3.6,1.58,93.69,21278.87,4.17,3.57,1.68,35.24,113342637,277194946,,,,,,,,,,,,
2026-05-21T17:11:39.32,JBMA,642.55,,,632.46,662.74,,,51.16,69.5,,auto,auto ancillaries,,-3.53,-0.05,0.01,-0.07,0.01,,,1.86,,4.36,4.82,,2026-05-21,652.0,640.1,-0.16,601.15,6.36,6.36,49.49,28.01,4.17,4.17,1.77,10.91,15220.77,4.62,2.48,1.91,8.75,76785978,236494264,,,,,,,,,,,,
2026-05-21T17:11:39.32,GPIL,297.75,,,285.47,322.31,,,16.32,23.45,,metals & mining,steel - medium / small,,1.77,0.07,0.16,0.06,0.19,,,4.29,,4.28,5.36,,2026-05-21,308.4,295.7,-2.65,280.37,5.8,5.8,15.29,12.73,3.79,3.79,1.2,142.68,20533.7,4.7,4.69,1.27,16.1,246109115,671364910,,,,,,,,,,,,
2026-05-21T17:11:39.32,NAM-INDIA,1078.8,,,1082.24,1071.92,,,44.65,45.88,,financials,finance & investments,,-1.23,0.13,0.28,0.17,0.31,,,4.74,,3.74,1.7,,2026-05-21,1125.0,1074.1,-2.19,1017.9,5.63,5.63,123.46,40.31,3.8,3.8,3.06,80.31,70384.19,5.32,4.05,3.46,11.66,179087901,638115996,,,,,,,,,,,,
2026-05-21T17:11:39.32,ATGL,638.1,,,608.83,696.65,,,104.26,102.45,,energy,miscellaneous,,-2.56,-0.04,0.03,-0.09,-0.01,,,6.58,,4.49,6.16,,2026-05-21,654.7,614.3,4.5,595.79,8.92,8.92,57.58,28.63,4.21,4.21,2.01,162.35,67154.4,6.63,4.67,2.21,83.13,277146603,1099810083,,,,,,,,,,,,
2026-05-21T17:11:39.32,SCI,327.25,,,334.67,312.41,,,9.41,11.27,,transportation,shipping,,-2.53,0.21,0.43,0.17,0.43,,,2.64,,5.51,0.8,,2026-05-21,334.6,326.0,0.03,301.8,3.06,3.06,51.6,18.02,5.51,5.51,2.86,30.82,15238.61,6.78,5.81,3.4,6.93,168856033,465799010,,,,,,,,,,,,
2026-05-21T17:11:39.32,SHAILY,2752.5,,,2788.06,2681.38,,,78.73,73.95,,plastic products,plastics products,,-14.55,-0.02,0.21,-0.08,0.2,,,4.88,,6.42,15.85,,2026-05-21,2795.0,2665.0,0.68,2520.28,17.63,17.63,480.67,176.72,7.13,7.13,2.72,49.96,12563.2,7.26,6.24,3.3,49.51,26012493,45955093,,,,,,,,,,,,
2026-05-21T17:11:39.32,NLCINDIA,350.5,,,343.56,364.38,,,13.2,15.33,,power & utilities,power generation and supply,,4.78,0.28,0.46,0.27,0.48,,,4.36,,5.23,0.53,,2026-05-21,363.85,348.65,-1.17,326.36,4.36,4.36,56.87,18.32,4.89,4.89,3.1,57.81,49177.07,7.54,6.79,3.71,10.1,385480047,1386636609,,,,,,,,,,,,
2026-05-21T17:11:39.32,SYRMA,1024.65,,,1031.76,1010.42,,,48.42,59.58,,consumer discretionary,electronics - components,,-8.42,0.08,0.25,0.05,0.23,,,3.06,,4.88,7.02,,2026-05-21,1039.85,1009.0,2.06,954.07,8.3,8.3,122.88,50.03,4.75,4.75,2.46,104.48,19360.18,7.8,6.34,2.79,31.28,111298962,192830485,,,,,,,,,,,,
2026-05-12T17:51:33.495,VEDL,305.05,,,292.49,323.89,,0.95,4.45,6.7,63.38,metals & mining,mining / minerals / metals,28.22,,0.5,0.83,,,,,4.29,,,,,2026-05-12,,,2.23,,,,,,,,,,,,,,,,,,,,,,292.14,294.2,78.94,279.03,264.37,25.58,
2026-05-12T17:51:33.495,RRKABEL,1938.8,,,1790.03,2161.96,,1.92,32.64,44.15,79.3,industrials,cables - power,32.29,,0.33,0.54,,,,,8.31,,,,,2026-05-12,,,0.87,,,,,,,,,,,,,,,,,,,,,,1876.7,1768.0,54.24,1751.06,1668.35,14.16,
2026-05-12T17:51:33.495,VTL,613.75,,,605.7,625.83,,1.1,23.64,23.13,61.09,textiles,textiles - cotton/blended,28.61,,0.3,0.43,,,,,1.33,,,,,2026-05-12,,,1.34,,,,,,,,,,,,,,,,,,,,,,588.05,562.3,54.67,554.54,514.38,9.43,
2026-05-12T17:51:33.495,AUROPHARMA,1488.2,,,1445.7,1551.95,,0.86,23.74,24.76,70.73,healthcare,pharmaceuticals - indian - bulk drugs & formln,24.04,,0.19,0.37,,,,,2.94,,,,,2026-05-12,,,0.11,,,,,,,,,,,,,,,,,,,,,,1449.03,1426.1,39.04,1417.29,1379.9,6.42,
2026-05-12T17:51:33.495,ONGC,294.5,,,285.07,308.65,,2.24,9.25,9.32,58.31,energy,oil drilling / allied services,26.13,,0.08,0.21,,,,,3.31,,,,,2026-05-12,,,4.8,,,,,,,,,,,,,,,,,,,,,,281.11,277.65,21.92,276.57,268.52,5.99,
2026-05-12T17:51:33.495,AJANTPHARM,3091.7,,,2908.87,3365.95,,1.99,36.2,36.25,66.7,healthcare,pharmaceuticals - indian - formulations,18.7,,0.13,0.13,,,,,6.29,,,,,2026-05-12,,,0.9,,,,,,,,,,,,,,,,,,,,,,2981.65,2924.9,28.25,2907.16,2816.85,5.49,
2026-05-12T17:51:33.495,BIOCON,402.45,,,368.59,453.23,,2.79,127.36,139.95,72.04,healthcare,pharmaceuticals - indian - bulk drugs & formln,23.84,,-0.03,0.08,,,,,9.19,,,,,2026-05-12,,,3.07,,,,,,,,,,,,,,,,,,,,,,384.4,371.05,15.47,374.14,357.07,3.85,
2026-05-12T17:51:33.495,ONESOURCE,1830.2,,,1814.75,1853.37,,0.62,-59.12,1018.87,68.5,healthcare,pharmaceuticals - indian - bulk drugs & formln,33.7,,-0.06,-0.05,,,,,0.85,,,,,2026-05-12,,,1.49,,,,,,,,,,,,,,,,,,,,,,1742.73,1721.9,-1.67,1680.54,1608.09,2.6,
2026-05-12T17:51:33.495,CARBORUNIV,1008.65,,,1001.79,1018.95,,0.87,62.73,80.11,65.84,industrials,abrasives and grinding wheels,44.62,,0.02,0.05,,,,,0.69,,,,,2026-05-12,,,-2.92,,,,,,,,,,,,,,,,,,,,,,982.7,970.85,9.91,942.0,912.06,0.93,
2026-05-12T17:51:33.495,PIDILITIND,1453.0,,,1410.25,1517.13,,1.8,63.84,46.86,60.44,chemicals,chemicals,19.31,,-0.08,-0.09,,,,,3.03,,,,,2026-05-12,,,1.1,,,,,,,,,,,,,,,,,,,,,,1399.05,1373.0,-2.68,1368.01,1331.27,-0.59,
2026-05-12T17:51:33.495,BALRAMCHIN,534.15,,,522.63,551.43,,0.9,23.76,23.68,61.94,fmcg,sugar,17.16,,0.07,-0.12,,,,,2.2,,,,,2026-05-12,,,1.67,,,,,,,,,,,,,,,,,,,,,,511.02,511.95,11.47,501.49,479.3,-0.7,
2026-05-12T17:51:33.495,DABUR,473.25,,,463.58,487.76,,1.03,56.88,44.29,58.89,fmcg,personal care - indian,27.69,,-0.15,-0.11,,,,,2.09,,,,,2026-05-12,,,-0.04,,,,,,,,,,,,,,,,,,,,,,460.16,458.6,-1.25,447.69,431.51,-0.85,
2026-05-12T17:51:33.495,POLYMED,1671.1,,,1597.1,1782.11,,0.94,59.68,48.31,70.51,healthcare,healthcare,33.33,,-0.17,-0.22,,,,,4.63,,,,,2026-05-12,,,1.23,,,,,,,,,,,,,,,,,,,,,,1582.8,1615.1,-12.51,1553.61,1504.39,-8.64,
2026-05-12T17:51:33.495,COHANCE,484.65,,,480.95,490.2,,1.33,126.21,65.25,67.84,healthcare,pharmaceuticals - indian - bulk drugs & formln,49.61,,-0.37,-0.47,,,,,0.77,,,,,2026-05-12,,,1.19,,,,,,,,,,,,,,,,,,,,,,454.23,459.0,-43.66,420.92,393.47,-13.54,
2026-05-12T17:51:33.495,ANTHEM,799.05,,,776.35,833.09,,2.01,121.07,90.66,72.19,healthcare,pharmaceuticals - indian - bulk drugs & formln,40.45,,0.04,-0.06,,,,,2.92,,,,,2026-05-12,,,1.89,,,,,,,,,,,,,,,,,,,,,,760.33,760.75,3.63,750.31,724.7,NaN,
2026-05-08T15:42:22.101,M&MFIN,337.2,,,308.25,395.1,,,12.49,15.79,,financials,finance & investments,,6.84,0.0,0.22,-0.06,0.19,,,5.31,,4.21,9.02,,2026-05-08,341.0,323.8,2.66,316.77,5.59,5.59,14.73,14.19,3.67,3.67,1.04,123.7,45653.6,-2.12,-3.18,1.08,94.41,660388561,1389971160,,,,,,,,,,,,
2026-05-08T15:42:22.101,UNOMINDA,1179.9,,,1119.17,1301.37,,,61.45,57.95,,auto,auto ancillaries,,-0.1,-0.12,-0.08,-0.16,-0.1,,,4.23,,3.3,8.6,,2026-05-08,1189.7,1141.4,2.99,1120.73,6.65,6.65,76.68,38.93,3.36,3.36,1.97,110.16,66155.22,1.22,0.03,2.11,98.89,182660981,577421816,,,,,,,,,,,,
2026-05-08T15:42:22.101,CARTRADE,1945.0,,,1650.76,2533.48,,,41.56,45.64,,consumer discretionary,miscellaneous,,11.21,-0.38,-0.23,-0.4,-0.24,,,4.99,,5.93,18.19,,2026-05-08,2012.2,1916.6,1.21,1791.23,11.09,11.09,187.98,115.4,5.6,5.6,1.63,272.67,9201.2,1.46,-1.39,1.8,24.61,47878035,47878035,,,,,,,,,,,,
2026-05-08T15:42:22.101,IDEA,11.24,,,10.44,12.83,,,-5.73,-4.25,,telecom-service,telecommunications - service provider,,10.49,0.12,0.6,0.09,0.6,,,3.91,,3.96,3.02,,2026-05-08,11.44,11.01,0.09,10.63,3.91,3.91,1.49,0.45,3.42,3.42,3.35,108.91,121669.23,1.65,-0.83,3.86,51.73,80561956458,108343035001,,,,,,,,,,,,
2026-05-08T15:42:22.101,PAYTM,1188.4,,,1127.45,1310.3,,,84.4,-443.48,,i.t,miscellaneous,,0.57,-0.17,-0.08,-0.14,-0.07,,,3.29,,3.67,9.12,,2026-05-08,1223.0,1184.1,-0.75,1124.93,7.72,7.72,102.79,43.64,3.13,3.13,2.36,117.03,76639.07,1.7,0.76,2.58,9.85,640045681,640045681,,,,,,,,,,,,
2026-05-08T15:42:22.101,JBMA,649.0,,,628.22,690.55,,,69.64,69.9,,auto,auto ancillaries,,-2.49,-0.07,-0.02,-0.12,-0.06,,,7.71,,3.54,6.21,,2026-05-08,663.5,616.0,3.97,611.78,7.71,7.71,74.16,23.0,3.65,3.65,3.22,105.25,14761.97,2.14,1.25,3.64,143.49,76785978,236494264,,,,,,,,,,,,
2026-05-08T15:42:22.101,IFCI,64.26,,,60.45,71.88,,,321.3,95.34,,financials,finance - term-lending institutions,,2.08,0.09,0.14,0.04,0.13,,,3.53,,3.96,9.3,,2026-05-08,66.0,63.75,0.6,60.34,7.67,7.67,7.46,2.55,4.16,4.16,2.93,229.87,17211.28,2.18,1.46,3.31,20.03,739037235,2694314331,,,,,,,,,,,,
