Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%,Custom_indicator_69505,Vars,Smavars
2026-03-12T13:01:44.258,TATAPOWER,,,402.0,4.21,,373.57,444.65,41.7,32.53,power & utilities,power generation and supply,,-0.04,-0.04,,,,,7.61,,,,,,,,,,,,,,,,2026-03-12,375.78,365.15,3.84,67.59,14.66,4.68,376.22,360.88,2.83,,,,,,,
2026-03-12T13:01:44.258,WELCORP,,,843.35,1.3,,790.81,922.15,12.28,11.28,industrials,steel - large,,-0.12,-0.12,,,,,6.64,,,,,,,,,,,,,,,,2026-03-12,803.6,767.05,1.24,59.16,14.96,-3.76,770.29,741.94,1.73,,,,,,,
2026-03-12T13:01:44.258,ATGL,,,623.2,9.93,,481.59,835.61,108.19,97.07,energy,miscellaneous,,-0.05,-0.11,,,,,29.4,,,,,,,,,,,,,,,,2026-03-12,578.1,462.8,20.37,73.59,31.65,1.96,545.86,515.65,0.68,,,,,,,
2026-03-12T13:01:44.258,MAZDOCK,,,2410.5,-1.05,,2251.13,2649.56,27.63,40.83,aerospace & defence,miscellaneous,,-0.24,-0.28,,,,,7.08,,,,,,,,,,,,,,,,2026-03-12,2334.36,2347.4,0.76,52.94,18.75,-10.41,2186.42,2039.86,0.21,,,,,,,
2026-03-12T13:01:44.258,MANKIND,,,2220.9,-1.02,,2189.22,2268.42,56.08,52.06,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.21,-0.08,,,,,1.45,,,,,,,,,,,,,,,,2026-03-12,2141.01,2108.3,0.31,56.74,19.22,-8.6,2098.15,2028.68,-0.95,,,,,,,
2026-03-12T13:01:44.258,HFCL,,,74.95,4.01,,67.69,85.84,27.97,200.17,telecom,cables - telephone,,-0.05,-0.16,,,,,10.72,,,,,,,,,,,,,,,,2026-03-12,69.29,65.68,2.09,63.57,15.93,4.17,68.21,64.19,-2.67,,,,,,,
2026-03-12T13:01:44.258,PREMIERENE,,,786.1,-0.25,,709.63,900.8,22.54,26.63,services,trading,,-0.31,-0.28,,,,,10.78,,,,,,,,,,,,,,,,2026-03-12,751.9,699.9,0.38,58.38,28.36,-22.71,725.38,684.6,-3.86,,,,,,,
2026-03-11T23:31:28.829,KIRLOSENG,,,1450.4,0.92,,1452.8,1446.8,47.34,38.18,industrials,engines,,0.52,0.63,,,,,-0.17,,,,,,,,,,,,,,,,2026-03-11,1394.74,1409.8,0.58,63.23,24.36,59.08,1321.73,1252.93,32.54,,,,,,,
2026-03-11T23:31:28.829,NATIONALUM,,,397.75,2.32,,362.94,449.97,11.44,11.62,metals & mining,aluminium and aluminium products,,0.71,1.01,,,,,9.59,,,,,,,,,,,,,,,,2026-03-11,382.84,376.5,0.94,65.07,18.36,112.79,365.65,347.17,29.79,,,,,,,
2026-03-11T23:31:28.829,GESHIP,,,1427.0,2.58,,1351.52,1540.22,6.27,8.78,transportation,shipping,,0.33,0.42,,,,,5.58,,,,,,,,,,,,,,,,2026-03-11,1363.18,1332.5,1.43,67.35,30.68,50.8,1315.44,1247.28,17.02,,,,,,,
2026-03-11T23:31:28.829,GLENMARK,,,2272.7,2.11,,2111.59,2514.36,39.76,58.98,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.02,0.28,,,,,7.63,,,,,,,,,,,,,,,,2026-03-11,2183.44,2042.2,1.72,71.77,14.25,10.93,2129.18,2046.74,15.89,,,,,,,
2026-03-11T23:31:28.829,ASTERDM,,,685.9,3.07,,661.9,721.9,168.11,103.82,healthcare,healthcare,,-0.01,0.13,,,,,3.63,,,,,,,,,,,,,,,,2026-03-11,648.61,629.25,1.15,70.43,30.08,16.84,628.07,592.69,15.58,,,,,,,
2026-03-11T23:31:28.829,ABSLAMC,,,1010.0,3.51,,908.48,1162.28,27.06,27.72,financials,finance & investments,,0.09,0.28,,,,,11.17,,,,,,,,,,,,,,,,2026-03-11,968.24,865.25,4.44,69.87,29.81,19.1,889.5,812.08,14.62,,,,,,,
2026-03-11T23:31:28.829,VTL,,,546.0,0.87,,546.07,545.9,23.33,19.3,textiles,textiles - cotton/blended,,0.16,0.07,,,,,-0.01,,,,,,,,,,,,,,,,2026-03-11,524.94,515.8,0.32,65.97,28.02,39.97,505.89,477.81,9.09,,,,,,,
2026-03-11T23:31:28.829,J&KBANK,,,125.41,3.77,,116.84,138.27,5.94,6.21,bank,banks - private sector,,0.14,0.09,,,,,7.34,,,,,,,,,,,,,,,,2026-03-11,118.19,108.7,2.96,66.39,21.04,20.1,112.46,103.14,8.08,,,,,,,
2026-03-11T23:31:28.829,ASTRAL,,,1746.3,5.15,,1674.12,1854.58,108.87,88.71,plastic products,plastics products,,0.12,0.13,,,,,4.31,,,,,,,,,,,,,,,,2026-03-11,1643.85,1595.2,4.69,67.33,23.41,26.42,1617.05,1542.51,7.5,,,,,,,
2026-03-11T23:31:28.829,TIMKEN,,,3410.3,2.52,,3298.6,3577.85,117.6,56.0,industrials,bearings,,0.04,-0.02,,,,,3.39,,,,,,,,,,,,,,,,2026-03-11,3246.84,3216.0,2.37,59.95,17.04,19.6,3158.22,2979.45,7.4,,,,,,,
2026-03-11T23:31:28.829,AJANTPHARM,,,3048.2,1.61,,2962.08,3177.37,34.78,36.95,healthcare,pharmaceuticals - indian - formulations,,0.09,0.17,,,,,2.91,,,,,,,,,,,,,,,,2026-03-11,2950.19,2852.4,0.85,62.95,20.75,15.06,2867.25,2764.93,5.79,,,,,,,
2026-03-11T23:31:28.829,AADHARHFC,,,482.35,0.47,,450.65,529.9,18.58,20.15,financials,finance - housing,,-0.12,0.05,,,,,7.03,,,,,,,,,,,,,,,,2026-03-11,463.93,441.6,0.48,57.57,20.39,-4.74,437.79,408.02,5.56,,,,,,,
2026-03-11T23:31:28.829,AUROPHARMA,,,1304.8,1.47,,1207.48,1450.79,20.82,21.42,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.08,0.13,,,,,8.06,,,,,,,,,,,,,,,,2026-03-11,1264.2,1182.1,1.55,69.59,14.3,23.93,1224.1,1177.28,5.55,,,,,,,
2026-03-11T23:31:28.829,NTPC,,,379.9,0.69,,376.44,385.09,16.78,15.13,power & utilities,power generation and supply,,0.06,0.09,,,,,0.92,,,,,,,,,,,,,,,,2026-03-11,368.92,366.6,0.86,58.78,20.78,13.09,360.3,349.61,4.91,,,,,,,
2026-03-11T23:31:28.829,BANDHANBNK,,,182.47,0.12,,181.98,183.21,35.64,29.16,bank,banks - private sector,,0.01,-0.05,,,,,0.27,,,,,,,,,,,,,,,,2026-03-11,176.6,172.16,0.8,61.43,40.98,10.24,168.72,160.74,4.87,,,,,,,
2026-03-11T23:31:28.829,INOXINDIA,,,1193.4,0.07,,1139.98,1273.52,44.6,43.62,industrials,packaging,,-0.06,-0.07,,,,,4.69,,,,,,,,,,,,,,,,2026-03-11,1163.16,1126.3,0.84,60.57,19.55,7.18,1103.84,1051.77,4.61,,,,,,,
2026-03-11T23:31:28.829,ABB,,,6280.0,0.89,,6013.94,6679.09,76.85,79.05,industrials,electric equipment,,0.11,0.0,,,,,4.42,,,,,,,,,,,,,,,,2026-03-11,6057.38,5833.5,1.49,65.68,33.11,24.43,5882.76,5629.83,4.49,,,,,,,
2026-03-11T23:31:28.829,SUNPHARMA,,,1825.9,0.72,,1775.87,1900.95,32.61,39.84,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.05,0.05,,,,,2.82,,,,,,,,,,,,,,,,2026-03-11,1781.74,1748.0,0.96,70.52,28.86,13.55,1757.7,1723.66,3.76,,,,,,,
2026-03-11T23:31:28.829,DRREDDY,,,1325.5,0.83,,1298.22,1366.42,22.81,19.66,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.06,-0.02,,,,,2.1,,,,,,,,,,,,,,,,2026-03-11,1284.88,1273.6,1.5,61.95,19.15,8.69,1259.3,1220.15,3.75,,,,,,,
2026-03-11T23:31:28.829,POWERGRID,,,298.8,0.05,,299.37,297.95,16.6,17.88,power & utilities,power generation and supply,,-0.04,-0.04,,,,,-0.19,,,,,,,,,,,,,,,,2026-03-11,292.09,285.5,0.8,57.0,19.31,4.91,283.94,276.9,3.59,,,,,,,
2026-03-11T23:31:28.829,SUPREMEIND,,,4038.0,2.64,,3947.36,4173.96,83.64,61.37,plastic products,plastics products,,-0.15,-0.1,,,,,2.3,,,,,,,,,,,,,,,,2026-03-11,3859.24,3780.2,2.84,62.36,21.21,-7.26,3773.68,3597.35,3.57,,,,,,,
2026-03-11T23:31:28.829,BALRAMCHIN,,,519.05,2.49,,478.08,580.51,23.09,22.82,fmcg,sugar,,-0.07,-0.15,,,,,8.57,,,,,,,,,,,,,,,,2026-03-11,491.86,471.1,2.16,71.18,41.85,-5.8,471.85,444.4,2.97,,,,,,,
2026-03-11T23:31:28.829,WELCORP,,,832.5,2.61,,789.04,897.69,12.12,10.99,industrials,steel - large,,-0.12,-0.14,,,,,5.51,,,,,,,,,,,,,,,,2026-03-11,798.7,767.05,2.45,57.06,15.1,-3.47,765.33,738.01,2.97,,,,,,,
2026-03-11T23:31:28.829,LINDEINDIA,,,6776.0,1.99,,6737.58,6833.63,74.72,96.05,chemicals,chemicals,,-0.03,-0.01,,,,,0.57,,,,,,,,,,,,,,,,2026-03-11,6507.2,6550.5,0.68,58.69,33.08,8.96,6356.9,6086.57,2.5,,,,,,,
2026-03-11T23:31:28.829,TATAPOWER,,,385.75,1.17,,372.61,405.46,40.02,32.15,power & utilities,power generation and supply,,-0.08,-0.09,,,,,3.53,,,,,,,,,,,,,,,,2026-03-11,374.7,365.15,2.31,59.0,13.66,0.52,364.26,354.89,2.11,,,,,,,
2026-03-11T23:31:28.829,GODIGIT,,,334.25,0.32,,329.45,341.46,54.98,60.25,financials,finance & investments,,-0.14,-0.11,,,,,1.46,,,,,,,,,,,,,,,,2026-03-11,325.31,317.8,0.22,53.1,21.11,-6.7,311.16,297.24,1.08,,,,,,,
2026-03-11T23:31:28.829,AKUMS,,,507.25,1.33,,479.51,548.85,29.29,24.09,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.02,-0.18,,,,,5.78,,,,,,,,,,,,,,,,2026-03-11,484.12,457.1,1.63,65.53,23.81,5.84,469.02,448.1,1.02,,,,,,,
2026-03-11T23:31:28.829,ONESOURCE,,,1473.6,-0.02,,1386.32,1604.52,-47.6,832.71,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.27,-0.35,,,,,6.3,,,,,,,,,,,,,,,,2026-03-11,1423.06,1325.5,0.22,60.52,27.72,-22.17,1312.06,1213.7,0.18,,,,,,,
2026-03-11T23:31:28.829,THERMAX,,,3182.3,0.3,,3111.26,3288.86,43.91,52.41,industrials,electric equipment,,-0.12,-0.08,,,,,2.28,,,,,,,,,,,,,,,,2026-03-11,3096.51,3004.5,0.77,58.6,14.14,-2.78,2952.13,2824.2,-0.56,,,,,,,
2026-03-11T23:31:28.829,MAHSEAMLES,,,556.9,1.79,,543.87,576.45,7.68,8.72,industrials,steel - large,,-0.19,-0.29,,,,,2.4,,,,,,,,,,,,,,,,2026-03-11,537.04,527.55,2.56,58.01,15.75,-14.83,517.22,508.42,-3.09,,,,,,,
